17053.152344 	 33966.878906 	 31816.044922 	 9.488610 	 20.280668 	 137.898666 	 1.000000 
16844.419922 	 34229.734375 	 31703.693359 	 41.682480 	 19.365585 	 238.066498 	 1.000000 
16780.943359 	 34164.054688 	 31594.783203 	 86.238510 	 -49.646721 	 81.544411 	 1.000000 
17236.888672 	 33832.625000 	 31789.419922 	 -125.880402 	 144.292831 	 364.722107 	 1.000000 
17280.496094 	 34084.363281 	 31897.976562 	 -105.252342 	 -69.357033 	 -58.067081 	 1.000000 
17258.419922 	 34120.535156 	 32025.986328 	 -168.263397 	 115.709969 	 136.249054 	 1.000000 
17263.947266 	 33757.906250 	 32004.033203 	 71.278839 	 -62.559986 	 -0.006364 	 1.000000 
16840.306641 	 34238.500000 	 31697.367188 	 225.685013 	 -93.275703 	 39.337296 	 1.000000 
17010.867188 	 33923.656250 	 31934.607422 	 42.845360 	 136.506882 	 418.314270 	 1.000000 
17176.130859 	 33920.886719 	 31661.869141 	 -195.216415 	 -25.362345 	 269.934906 	 1.000000 
17028.960938 	 33838.750000 	 31693.101562 	 60.738895 	 -21.012049 	 428.951294 	 1.000000 
17031.634766 	 34199.992188 	 31723.359375 	 19.601536 	 229.260330 	 205.673981 	 1.000000 
17129.736328 	 34015.578125 	 32032.996094 	 145.595718 	 32.447445 	 120.584976 	 1.000000 
16979.734375 	 34190.437500 	 31921.935547 	 69.213654 	 13.653857 	 264.409637 	 1.000000 
16944.001953 	 33915.433594 	 31734.289062 	 -313.898285 	 56.995884 	 187.842529 	 1.000000 
17192.439453 	 34122.039062 	 31866.941406 	 -88.600517 	 77.396278 	 333.707611 	 1.000000 
17125.363281 	 34022.687500 	 31581.724609 	 -133.460815 	 -85.031517 	 220.274124 	 1.000000 
17150.412109 	 34098.070312 	 31809.953125 	 4.789217 	 36.728416 	 -34.000671 	 1.000000 
17016.095703 	 33963.894531 	 31663.824219 	 -171.552551 	 -176.105240 	 91.326241 	 1.000000 
17258.667969 	 33961.484375 	 32002.566406 	 -73.493263 	 188.664581 	 138.854965 	 1.000000 
17220.742188 	 34184.742188 	 31820.136719 	 44.911396 	 47.966866 	 190.866714 	 1.000000 
17008.333984 	 34001.804688 	 31957.250000 	 -193.151215 	 3.705390 	 257.121948 	 1.000000 
17002.185547 	 34106.558594 	 31955.660156 	 -42.811184 	 175.261154 	 41.202240 	 1.000000 
17247.542969 	 34196.820312 	 31884.867188 	 -46.080990 	 -100.703987 	 108.096817 	 1.000000 
17215.451172 	 34010.277344 	 31740.066406 	 -112.012978 	 -68.636833 	 300.360687 	 1.000000 
16946.380859 	 34037.589844 	 31615.179688 	 161.549194 	 -165.117905 	 114.432251 	 1.000000 
16983.130859 	 33978.792969 	 31735.345703 	 -49.631504 	 198.324768 	 134.360260 	 1.000000 
17117.300781 	 34120.253906 	 31955.859375 	 -114.355698 	 -47.065804 	 295.094238 	 1.000000 
16968.523438 	 33978.746094 	 31671.406250 	 130.561035 	 -174.890244 	 339.615295 	 1.000000 
17006.083984 	 33992.437500 	 31763.373047 	 -185.037277 	 311.791412 	 282.906952 	 1.000000 
17428.517578 	 34443.660156 	 32352.914062 	 -6.657809 	 -93.298813 	 77.370796 	 1.000000 
17589.894531 	 34544.035156 	 32300.283203 	 83.273605 	 -202.058029 	 3.125857 	 1.000000 
17451.628906 	 34413.226562 	 32485.683594 	 215.581741 	 -67.799347 	 -2.634179 	 1.000000 
17432.433594 	 34457.535156 	 32355.558594 	 87.734421 	 -67.692932 	 -44.902672 	 1.000000 
17422.003906 	 34435.347656 	 32357.847656 	 -56.943821 	 34.093609 	 187.270966 	 1.000000 
17396.285156 	 34625.394531 	 32392.896484 	 -40.203880 	 -49.717262 	 37.544174 	 1.000000 
17436.921875 	 34451.421875 	 32351.148438 	 16.111851 	 -221.823364 	 0.371408 	 1.000000 
17392.205078 	 34467.691406 	 32324.746094 	 -29.027443 	 -81.638489 	 -105.191055 	 1.000000 
17422.300781 	 34438.964844 	 32361.375000 	 -23.289120 	 51.516613 	 144.146240 	 1.000000 
17441.603516 	 34408.519531 	 32363.796875 	 -97.889542 	 -80.791306 	 106.049644 	 1.000000 
17428.156250 	 34456.328125 	 32365.550781 	 139.698135 	 -71.170692 	 41.959045 	 1.000000 
17382.023438 	 34345.316406 	 32510.156250 	 -9.555525 	 80.174767 	 -0.874221 	 1.000000 
17595.851562 	 34534.726562 	 32444.119141 	 0.988989 	 -218.991974 	 153.863312 	 1.000000 
17398.332031 	 34479.683594 	 32454.746094 	 126.449341 	 2.359716 	 180.118958 	 1.000000 
17393.402344 	 34413.667969 	 32314.123047 	 38.289444 	 -104.951439 	 174.159790 	 1.000000 
17400.113281 	 34439.031250 	 32294.488281 	 -115.661522 	 28.321310 	 195.277435 	 1.000000 
17434.875000 	 34431.753906 	 32365.888672 	 50.233234 	 67.911568 	 370.802643 	 1.000000 
17380.923828 	 34473.789062 	 32368.199219 	 -173.729950 	 -94.638443 	 -95.366844 	 1.000000 
17515.837891 	 34438.421875 	 32241.535156 	 -35.988277 	 -11.694189 	 158.984192 	 1.000000 
17446.701172 	 34473.207031 	 32255.841797 	 -103.524399 	 18.776152 	 147.528854 	 1.000000 
17440.488281 	 34468.355469 	 32405.025391 	 -97.232681 	 2.492699 	 224.434448 	 1.000000 
17896.962891 	 34513.609375 	 33365.398438 	 -22.174261 	 -95.620293 	 43.241154 	 5.000000 
17885.867188 	 34622.398438 	 33324.316406 	 65.967094 	 -210.797455 	 46.217934 	 5.000000 
17850.380859 	 34532.886719 	 33448.710938 	 -12.905981 	 -13.352378 	 69.723289 	 5.000000 
17904.052734 	 34594.476562 	 33305.488281 	 77.984886 	 -263.061188 	 70.713364 	 5.000000 
17908.003906 	 34524.101562 	 33398.292969 	 -3.294126 	 21.511648 	 184.885681 	 5.000000 
18043.972656 	 34582.238281 	 33301.167969 	 -30.175827 	 -38.402340 	 100.022202 	 5.000000 
