56944.308594 	 54823.937500 	 41508.136719 	 110.948845 	 -30.030560 	 18.108919 	 1.000000 
57106.140625 	 54487.070312 	 41528.437500 	 214.483017 	 109.758011 	 -32.362259 	 1.000000 
57015.582031 	 54790.019531 	 41453.125000 	 131.010361 	 -46.292850 	 -21.127270 	 1.000000 
57143.171875 	 54724.734375 	 41418.746094 	 28.717537 	 -6.620569 	 -157.508789 	 1.000000 
56997.527344 	 54812.855469 	 41422.871094 	 -5.142382 	 13.937479 	 -8.853293 	 1.000000 
57039.628906 	 54679.242188 	 41534.050781 	 267.576355 	 -10.688987 	 -95.955940 	 1.000000 
57093.761719 	 54764.296875 	 41422.355469 	 293.204071 	 23.402817 	 101.980728 	 1.000000 
57057.089844 	 54719.378906 	 41520.804688 	 232.511932 	 273.376312 	 57.099682 	 1.000000 
57071.792969 	 54678.945312 	 41412.812500 	 -142.336288 	 238.806808 	 241.682327 	 1.000000 
57001.667969 	 54735.687500 	 41552.250000 	 115.552002 	 73.806274 	 152.327454 	 1.000000 
57118.906250 	 54471.332031 	 41507.328125 	 187.370514 	 377.904510 	 2.846096 	 1.000000 
57054.250000 	 54729.339844 	 41459.542969 	 298.284271 	 235.348251 	 112.125755 	 1.000000 
57281.382812 	 54479.054688 	 41292.863281 	 -178.937851 	 214.394775 	 140.036926 	 1.000000 
57036.328125 	 54494.304688 	 41506.722656 	 184.809387 	 66.285507 	 -19.320431 	 1.000000 
57080.632812 	 54574.167969 	 41518.113281 	 -75.355354 	 391.857605 	 114.147415 	 1.000000 
56945.742188 	 54824.792969 	 41528.589844 	 111.441696 	 -83.765366 	 16.034039 	 1.000000 
57149.429688 	 54717.265625 	 41339.691406 	 104.803802 	 135.289825 	 9.804214 	 1.000000 
56996.640625 	 54855.261719 	 41529.636719 	 75.654427 	 366.751770 	 138.636230 	 1.000000 
57072.636719 	 54747.472656 	 41463.886719 	 -104.391418 	 321.532074 	 -57.060558 	 1.000000 
56986.882812 	 54441.566406 	 41562.085938 	 182.750275 	 310.501923 	 -16.387011 	 1.000000 
56964.617188 	 54858.902344 	 41459.460938 	 96.128174 	 167.304596 	 171.523010 	 1.000000 
57261.062500 	 54431.179688 	 41423.003906 	 32.040340 	 249.900223 	 92.188606 	 1.000000 
57187.390625 	 54662.613281 	 41366.128906 	 214.479080 	 76.967461 	 69.952805 	 1.000000 
57098.019531 	 54504.464844 	 41496.007812 	 -78.241501 	 342.660828 	 -44.035263 	 1.000000 
56877.500000 	 54971.132812 	 41566.175781 	 136.141815 	 56.718864 	 -89.988922 	 1.000000 
57053.777344 	 54545.757812 	 41663.976562 	 88.286522 	 77.917145 	 21.790455 	 1.000000 
57010.609375 	 54740.175781 	 41531.019531 	 -13.730189 	 310.309418 	 251.141510 	 1.000000 
57104.949219 	 54773.093750 	 41456.515625 	 314.496124 	 211.368011 	 115.889030 	 1.000000 
57203.890625 	 54437.046875 	 41500.117188 	 -155.029358 	 334.473938 	 89.033951 	 1.000000 
57042.281250 	 54645.859375 	 41606.785156 	 99.038963 	 -44.685383 	 18.988592 	 1.000000 
57049.820312 	 54415.136719 	 41665.488281 	 97.377129 	 17.961285 	 -64.991486 	 1.000000 
54673.421875 	 54308.843750 	 41323.609375 	 66.603065 	 172.970154 	 61.494419 	 1.000000 
54687.703125 	 54350.949219 	 41670.226562 	 57.628304 	 189.135101 	 -49.941109 	 1.000000 
54441.707031 	 54423.585938 	 41279.726562 	 168.008148 	 146.162720 	 59.356945 	 1.000000 
54608.292969 	 54348.480469 	 41602.117188 	 152.617004 	 152.059586 	 -93.306641 	 1.000000 
54458.453125 	 54290.871094 	 41342.121094 	 106.113518 	 193.523422 	 63.669949 	 1.000000 
54664.410156 	 54335.574219 	 41412.832031 	 -34.969353 	 107.168991 	 21.323833 	 1.000000 
54747.214844 	 54318.027344 	 41344.246094 	 -106.659653 	 183.134659 	 79.764709 	 1.000000 
54544.136719 	 54403.113281 	 41699.511719 	 93.106735 	 198.300812 	 15.791666 	 1.000000 
54399.445312 	 54379.328125 	 41279.992188 	 223.853546 	 89.978996 	 17.981205 	 1.000000 
54779.371094 	 54284.328125 	 41302.035156 	 90.558441 	 279.512177 	 90.409462 	 1.000000 
54758.765625 	 54395.570312 	 41302.527344 	 -36.120354 	 233.364044 	 55.315365 	 1.000000 
54762.742188 	 54341.968750 	 41627.320312 	 0.981253 	 128.696808 	 -138.295013 	 1.000000 
54730.562500 	 54198.691406 	 41237.335938 	 177.141251 	 208.138489 	 62.296238 	 1.000000 
54666.414062 	 54376.835938 	 41305.476562 	 196.815887 	 78.088943 	 142.433914 	 1.000000 
54777.828125 	 54340.226562 	 41357.667969 	 -38.130020 	 131.442612 	 74.269005 	 1.000000 
54783.726562 	 54327.988281 	 41330.691406 	 81.253403 	 215.241409 	 -71.397720 	 1.000000 
54654.066406 	 54370.234375 	 41688.355469 	 -31.643911 	 284.470093 	 -152.950455 	 1.000000 
54794.457031 	 54311.230469 	 41629.351562 	 113.911331 	 259.107086 	 92.417381 	 1.000000 
54764.707031 	 54317.101562 	 41661.558594 	 113.489754 	 276.993103 	 35.323284 	 1.000000 
54464.316406 	 54490.312500 	 41279.519531 	 91.699036 	 110.110138 	 73.396088 	 1.000000 
54733.488281 	 54257.964844 	 41247.000000 	 78.421829 	 275.728973 	 -49.939701 	 1.000000 
54660.320312 	 54249.628906 	 41297.253906 	 21.599266 	 118.457062 	 138.171448 	 1.000000 
54572.636719 	 54281.648438 	 41375.589844 	 99.510208 	 100.270523 	 35.800209 	 1.000000 
54552.195312 	 54300.800781 	 41296.421875 	 145.160431 	 242.382278 	 63.643291 	 1.000000 
54643.433594 	 54306.976562 	 41243.425781 	 -71.084343 	 106.440376 	 151.757751 	 1.000000 
54736.093750 	 54438.734375 	 41720.503906 	 184.847748 	 102.239227 	 -63.226524 	 1.000000 
54719.367188 	 54384.523438 	 41653.378906 	 -22.745014 	 118.106300 	 143.259186 	 1.000000 
54681.324219 	 54267.761719 	 41284.187500 	 -30.960028 	 84.673958 	 67.666039 	 1.000000 
54768.789062 	 54388.656250 	 41566.250000 	 -9.414270 	 188.835770 	 118.277359 	 1.000000 
