#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
334336 17053.152344 33966.878906 31816.044922 9.488610 20.280668 137.898666 308.583069 -2.189236e+01
334337 16844.419922 34229.734375 31703.693359 41.682480 19.365585 238.066498 71.468262 -1.713957e+01
334338 16780.943359 34164.054688 31594.783203 86.238510 -49.646721 81.544411 37.764122 -1.225481e+01
334339 17236.888672 33832.625000 31789.419922 -125.880402 144.292831 364.722107 31.635189 -9.013986e+00
334340 17280.496094 34084.363281 31897.976562 -105.252342 -69.357033 -58.067081 38.021355 -1.167317e+01
334341 17258.419922 34120.535156 32025.986328 -168.263397 115.709969 136.249054 38.194633 -1.295462e+01
334342 17263.947266 33757.906250 32004.033203 71.278839 -62.559986 -0.006364 30.317133 -1.090774e+01
334343 16840.306641 34238.500000 31697.367188 225.685013 -93.275703 39.337296 41.270748 -1.299192e+01
334344 17010.867188 33923.656250 31934.607422 42.845360 136.506882 418.314270 32.843910 -1.266565e+01
334345 17143.736328 33690.589844 32024.490234 -135.996246 -64.355064 15.337398 23.385286 1.000000e+37
334346 17176.130859 33920.886719 31661.869141 -195.216415 -25.362345 269.934906 36.244034 -1.222179e+01
334347 17028.960938 33838.750000 31693.101562 60.738895 -21.012049 428.951294 31.834816 -1.250000e+01
334348 17031.634766 34199.992188 31723.359375 19.601536 229.260330 205.673981 26.494137 -1.068236e+01
334349 17129.736328 34015.578125 32032.996094 145.595718 32.447445 120.584976 33.742657 -1.220264e+01
334350 16979.734375 34190.437500 31921.935547 69.213654 13.653857 264.409637 28.212776 -1.156497e+01
334351 16944.001953 33915.433594 31734.289062 -313.898285 56.995884 187.842529 30.079338 -1.033836e+01
334352 16885.240234 34116.890625 31832.316406 -249.758545 57.007076 288.323700 23.189514 1.000000e+37
334353 17159.427734 34082.179688 31888.201172 -187.823257 269.771912 81.052254 23.894188 1.000000e+37
334354 17192.439453 34122.039062 31866.941406 -88.600517 77.396278 333.707611 24.890020 -1.106809e+01
334355 17125.363281 34022.687500 31581.724609 -133.460815 -85.031517 220.274124 29.565516 -1.040936e+01
334356 16934.500000 33720.042969 32035.882812 168.448807 149.037186 202.843430 21.442051 1.000000e+37
334357 17150.412109 34098.070312 31809.953125 4.789217 36.728416 -34.000671 28.490471 -1.196281e+01
334358 17235.285156 33693.152344 31864.892578 159.680618 178.253357 205.555283 17.392393 1.000000e+37
334359 17016.095703 33963.894531 31663.824219 -171.552551 -176.105240 91.326241 25.003988 -9.483263e+00
334360 17258.667969 33961.484375 32002.566406 -73.493263 188.664581 138.854965 25.814377 -9.499814e+00
334361 17220.742188 34184.742188 31820.136719 44.911396 47.966866 190.866714 18.527975 -1.219193e+01
334362 17043.939453 34051.085938 31655.740234 67.163559 311.680756 111.761711 20.201206 1.000000e+37
334363 17008.333984 34001.804688 31957.250000 -193.151215 3.705390 257.121948 17.385406 -1.142150e+01
334364 17002.185547 34106.558594 31955.660156 -42.811184 175.261154 41.202240 22.858650 -9.084782e+00
334365 17105.419922 34172.347656 31659.847656 -115.839806 -7.847051 395.614655 16.371283 1.000000e+37
334366 17247.542969 34196.820312 31884.867188 -46.080990 -100.703987 108.096817 16.592314 -9.908251e+00
334367 16943.998047 33885.046875 31621.990234 -106.713867 173.352798 201.967285 20.852062 1.000000e+37
334368 17265.375000 34062.164062 31996.664062 5.281312 -171.958939 -11.604295 18.303347 1.000000e+37
334369 17028.671875 34032.011719 31583.359375 -173.139511 189.062515 25.372309 16.437420 1.000000e+37
334370 16989.667969 34274.824219 31744.068359 -25.073709 -123.763145 312.178925 20.797737 1.000000e+37
334371 17148.773438 34014.621094 32042.576172 -150.527100 -130.642303 195.647339 17.463354 1.000000e+37
334372 17060.468750 34193.390625 31624.542969 -72.845093 -137.489594 173.025589 19.364655 1.000000e+37
334373 17145.085938 34006.402344 31728.205078 -195.973145 -172.881287 313.520905 17.407335 1.000000e+37
334374 16960.091797 34290.351562 31795.501953 43.138065 -69.862770 18.844067 15.640475 1.000000e+37
334375 17182.218750 34123.750000 31823.181641 -21.050182 -125.738770 282.557770 18.872469 1.000000e+37
