#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
440488 33510.539062 20459.458984 39976.058594 -184.217743 14.231997 153.579086 151.858307 -2.074644e+01
440489 33441.203125 20537.441406 39958.757812 -299.214142 -47.232098 148.820679 84.395355 -1.814918e+01
440490 33469.773438 20448.035156 39995.500000 -224.625778 -61.812069 -25.618034 67.456154 -1.733543e+01
440491 33548.363281 20391.091797 40063.007812 -205.800522 68.380692 246.036911 41.576633 -1.303484e+01
440492 33505.214844 20471.781250 39965.414062 -218.355408 123.834740 225.166550 36.613079 -1.825180e+01
440493 33636.523438 20578.488281 40086.578125 -280.517975 -152.213470 117.720589 28.519533 1.000000e+37
440494 33475.203125 20449.671875 39938.507812 -158.409714 78.428558 132.374008 17.546219 -1.250081e+01
440495 33489.945312 20440.703125 39965.191406 -151.103485 27.785313 113.758873 13.771199 1.000000e+37
440496 33420.964844 20510.480469 39825.140625 -113.172081 -107.936737 128.102570 25.240248 1.000000e+37
440497 33480.296875 20362.763672 39838.382812 -186.620026 -43.419453 311.319031 20.159678 1.000000e+37
440498 33471.832031 20498.869141 39970.042969 -191.403748 164.350967 314.457764 24.270258 -1.197076e+01
440499 33439.125000 20607.337891 39930.746094 -156.802200 46.924747 130.406128 18.675785 1.000000e+37
440500 33455.316406 20499.974609 39962.316406 -100.916512 39.872120 208.019882 11.808581 1.000000e+37
440501 33508.402344 20556.894531 40034.605469 -147.422134 -145.082504 198.502533 16.944206 1.000000e+37
440502 33582.250000 20433.765625 39973.625000 -329.279144 -85.100464 158.536392 18.101311 1.000000e+37
440503 33501.085938 20473.353516 39953.476562 -153.683548 150.069824 240.172958 12.974895 1.000000e+37
440504 33613.324219 20420.556641 39986.707031 -212.776245 26.561922 295.127289 14.878170 1.000000e+37
440505 33500.300781 20565.757812 39888.062500 -63.838875 135.480774 133.925537 11.981690 1.000000e+37
440506 33579.027344 20320.707031 39961.316406 -277.553009 67.197357 245.890869 11.465420 1.000000e+37
440507 33531.261719 20441.824219 40058.171875 -218.911667 179.893280 54.461208 13.265599 1.000000e+37
440508 33510.871094 20608.267578 39985.171875 -93.543030 37.525337 186.975220 13.100586 1.000000e+37
440509 33493.140625 20475.562500 39991.109375 8.482498 -61.916222 130.756393 12.236493 -1.245083e+01
440510 33543.625000 20437.966797 40052.007812 -280.641144 12.903397 95.031250 15.790941 1.000000e+37
440511 33669.039062 20540.488281 40074.523438 -300.897125 -137.735748 129.544312 12.389215 1.000000e+37
440512 33442.445312 20453.648438 40019.371094 -219.322952 -46.164688 276.421051 11.480474 1.000000e+37
440513 33632.125000 20507.902344 40054.445312 -317.148041 28.480761 160.488998 10.505925 1.000000e+37
440514 33462.867188 20411.531250 40030.750000 -273.013245 -143.459244 54.785080 10.380329 1.000000e+37
440515 33513.785156 20540.572266 40020.007812 -259.702484 -133.685867 94.772926 10.600567 1.000000e+37
440516 33461.386719 20532.033203 39897.710938 -83.628563 178.993942 136.630997 8.352048 1.000000e+37
440517 33518.632812 20545.869141 39935.546875 -275.857971 -128.095001 177.094009 12.270891 1.000000e+37
440518 33459.492188 20603.384766 39968.535156 -172.905441 -116.377548 248.044540 10.568420 1.000000e+37
440519 33585.710938 20355.089844 40046.566406 -134.034409 -4.952065 67.655540 12.800608 1.000000e+37
440520 33500.648438 20374.978516 39843.339844 -185.427597 -59.988998 321.113617 9.868114 1.000000e+37
466954 35032.167969 19978.972656 38900.714844 -206.745071 -10.843167 137.536499 162.788116 -2.100673e+01
466955 35033.980469 19976.361328 38882.136719 -335.410309 96.237595 280.020782 56.182854 -1.773036e+01
466956 35030.464844 19969.660156 38938.609375 -221.719940 -110.004189 23.244394 44.807877 -1.623022e+01
466957 35096.574219 20064.410156 38911.417969 -118.685379 -18.333956 211.444153 15.010003 -1.173354e+01
466958 35011.644531 19999.179688 38850.722656 -288.339539 -147.733826 183.776672 25.691364 -1.109950e+01
466959 35031.050781 19984.236328 38972.425781 -226.297226 -116.215935 106.187660 14.158851 -1.078058e+01
466960 35051.957031 20036.906250 39002.105469 -194.393936 -78.672050 212.041061 12.766259 1.000000e+37
466961 35065.058594 19956.947266 38882.121094 -377.092010 -16.704012 264.494202 24.601255 -9.528217e+00
466962 35093.152344 20074.623047 38924.273438 -145.435410 -15.699465 215.450012 14.002131 1.000000e+37
466963 35042.656250 19909.931641 38980.945312 -180.318741 20.967535 9.404359 19.570065 1.000000e+37
466964 35072.683594 19952.044922 38926.550781 -6.995544 -122.819153 113.805145 17.180283 1.000000e+37
466965 35059.449219 19947.453125 38964.777344 -246.769669 -107.394356 49.935745 15.632574 -1.072073e+01
466966 35017.218750 20019.496094 38895.468750 -141.214340 -112.774918 48.811577 13.033206 -9.259453e+00
469080 34471.625000 20189.193359 39405.796875 -188.832138 -4.798568 141.673965 157.391602 -2.011340e+01
469081 34320.582031 20172.919922 39302.296875 -97.680252 -9.568575 262.877441 29.995117 -8.632645e+00
469082 34481.761719 20184.962891 39411.042969 -209.329559 30.619181 273.906067 33.408241 -1.706633e+01
469083 34276.457031 20184.982422 39383.367188 -214.545364 53.379284 96.081718 27.317657 -1.069526e+01
469084 34537.746094 20197.199219 39279.523438 -305.961945 51.309093 112.301239 21.757759 1.000000e+37
469085 34416.265625 20219.009766 39425.808594 -196.824646 32.238205 11.996662 13.075743 -1.055044e+01
469086 34510.902344 20168.128906 39404.609375 -196.384338 -31.107204 281.666229 13.648644 1.000000e+37
469087 34519.746094 20110.927734 39317.964844 -314.604401 -64.585365 184.184311 15.414843 1.000000e+37
469088 34542.375000 20184.582031 39551.707031 -197.863266 150.008133 57.383987 12.779011 1.000000e+37
469089 34339.941406 20240.357422 39480.562500 -104.312767 -12.941531 41.398911 15.555122 -8.532259e+00
469090 34478.554688 20139.183594 39402.441406 -114.553383 -95.965073 271.308716 17.474691 1.000000e+37
469091 34382.648438 20093.607422 39361.328125 -302.559143 57.319168 117.438835 13.476182 1.000000e+37
469092 34533.992188 20159.654297 39401.785156 -347.964813 -91.526573 52.342918 15.766630 1.000000e+37
469093 34367.835938 20212.587891 39354.402344 -185.175781 -7.716459 39.175667 14.974521 1.000000e+37
469094 34415.578125 20252.025391 39327.558594 -247.730896 -15.212994 134.266693 9.824258 1.000000e+37
469095 34481.125000 20215.525391 39311.949219 -219.244080 50.639324 186.868759 14.104285 -8.353795e+00
469096 34550.078125 20130.072266 39522.867188 -199.774689 18.009886 69.067398 6.255112 1.000000e+37
469097 34501.730469 20129.236328 39387.828125 -289.789886 121.198433 131.638519 14.210317 1.000000e+37
469098 34462.187500 20109.972656 39405.421875 -322.955933 95.440445 182.082367 11.194830 1.000000e+37
469099 34434.968750 20270.693359 39407.570312 -240.954132 -143.485474 229.549133 11.322293 1.000000e+37
469100 34537.320312 20198.398438 39384.593750 -176.674973 -136.904770 209.618973 12.199283 1.000000e+37
469101 34437.781250 20202.662109 39429.410156 -7.665339 114.115463 134.608368 11.792334 1.000000e+37
469102 34549.835938 20277.316406 39505.132812 -249.758545 30.121351 42.138111 7.888898 1.000000e+37
570544 36113.429688 19787.441406 38272.058594 -155.756821 -20.232071 144.175964 97.814758 -1.861317e+01
570545 36077.386719 19820.164062 38255.460938 -49.792839 -35.814152 138.379150 16.053957 1.000000e+37
570546 36150.609375 19699.875000 38344.480469 -173.727707 -30.067734 178.346695 10.730288 1.000000e+37
570547 36065.210938 19844.001953 38321.500000 -179.298920 0.748700 171.234940 8.036777 1.000000e+37
570548 36171.695312 19672.818359 38367.894531 -177.524536 -40.391708 146.885071 10.598637 1.000000e+37
570549 36163.421875 19695.328125 38329.140625 -128.977341 -3.213528 221.343628 8.162985 1.000000e+37
599258 35149.699219 21071.859375 40905.898438 -220.822922 -70.847649 139.507614 80.319069 -1.781268e+01
599259 35212.921875 21056.173828 40869.519531 -286.764832 -89.362228 151.054276 11.392836 1.000000e+37
599260 35121.609375 21036.330078 40855.734375 -269.120575 -60.378296 185.762512 8.615770 1.000000e+37
695123 34215.273438 20306.695312 38781.160156 -163.632599 -73.317894 194.483398 56.416203 -1.442753e+01
703596 34471.828125 20355.167969 38519.687500 -171.883240 -72.682716 194.394791 48.692711 -1.397054e+01
703597 34486.078125 20390.464844 38531.828125 -147.328262 -43.038399 189.566620 8.751752 1.000000e+37
703598 34466.125000 20339.625000 38511.789062 -165.839615 -97.087906 151.731064 10.742022 1.000000e+37
718340 34736.714844 20526.326172 38074.464844 -185.313248 -106.520813 155.091370 52.394798 -1.369803e+01
720554 35663.453125 19912.757812 38824.429688 -203.607269 -46.040428 152.068817 51.800198 -1.424609e+01
720555 35676.472656 19948.320312 38827.488281 -227.150101 -40.885983 137.016785 13.662411 1.000000e+37
720556 35652.015625 19902.843750 38798.363281 -179.712967 -14.978465 143.974899 12.530971 1.000000e+37
725906 34650.250000 18358.455078 39617.964844 -145.679733 54.972496 108.213509 50.727379 -1.333764e+01
725907 34644.882812 18355.541016 39573.000000 -117.171349 29.251032 111.729286 9.320586 1.000000e+37
748356 33321.625000 21068.123047 39198.523438 -242.943954 -92.837616 173.453552 42.606430 -1.176178e+01
748357 33342.246094 21052.703125 39259.765625 -227.452499 -114.718765 166.690308 24.488853 1.000000e+37
756880 35135.039062 19862.515625 38560.695312 -269.569977 -28.298578 124.727226 44.916729 -1.302249e+01
759463 33817.683594 20847.408203 38896.648438 -218.143509 -101.580750 176.346634 48.467258 -1.388727e+01
791551 36460.277344 19890.757812 38859.289062 -189.802338 -16.520971 104.245842 36.682850 1.000000e+37
791552 36469.324219 19864.900391 38845.593750 -207.963028 22.755079 102.286156 14.993567 1.000000e+37
791553 36456.601562 19879.941406 38838.859375 -162.081070 -4.744656 113.955063 12.618648 1.000000e+37
800913 33262.578125 20700.457031 40278.878906 -213.462463 32.846336 75.885826 43.041309 -1.149476e+01
801140 34667.773438 20210.326172 39930.753906 -229.322510 35.733204 75.963127 35.738064 -9.898635e+00
801141 34646.664062 20187.332031 39913.175781 -248.840225 36.571041 85.825584 13.746820 1.000000e+37
813300 33344.730469 20419.363281 40132.773438 -109.039810 -9.048352 205.935089 42.010624 -1.165015e+01
829910 35395.347656 19327.583984 39800.312500 -163.747314 62.178284 106.861404 33.134941 1.000000e+37
858517 35507.921875 19622.310547 39066.023438 -221.249130 -31.392153 54.277061 30.537542 1.000000e+37
876989 35846.210938 19732.662109 38030.132812 -141.914536 -95.711067 168.683929 29.792677 1.000000e+37
880243 33701.011719 20248.726562 40074.367188 -228.757858 -23.186178 106.353218 32.741623 -1.098371e+01
888988 33521.984375 20687.390625 39882.304688 -258.298157 18.063862 40.527855 27.393299 1.000000e+37
892814 35328.933594 19891.193359 40548.328125 -180.775299 53.871410 105.680412 26.547693 -8.694992e+00
892815 35327.949219 19914.794922 40520.152344 -169.178406 35.914276 100.748421 11.013597 1.000000e+37
894512 35976.312500 19942.085938 38078.902344 -117.667183 43.183781 164.774399 29.540331 1.000000e+37
913318 35297.378906 19674.656250 39061.746094 -208.740494 -30.264034 155.460617 28.584799 1.000000e+37
914014 33088.257812 20765.830078 40106.871094 -195.961136 4.951416 86.899849 29.023849 1.000000e+37
914287 35272.054688 19962.923828 38127.664062 -158.416229 -89.313560 166.507568 27.209501 1.000000e+37
920861 34138.980469 18903.074219 39717.515625 -151.268188 76.935547 111.891235 26.391718 1.000000e+37
921560 34547.019531 20318.314453 39480.585938 -116.795776 -12.724156 126.404709 33.865318 -1.196640e+01
929537 33666.484375 20772.400391 39349.269531 -234.704239 -109.011093 162.813339 23.901264 1.000000e+37
929538 33673.578125 20783.683594 39298.757812 -240.857590 -113.299606 179.027374 14.031891 1.000000e+37
938166 34162.945312 20501.884766 39845.707031 -229.868149 47.117813 80.961456 25.655565 1.000000e+37
940183 35950.195312 19737.234375 40284.574219 -164.694260 28.530134 113.853088 25.630905 1.000000e+37
940184 35927.589844 19726.728516 40289.183594 -150.650955 23.053907 98.582916 12.114463 1.000000e+37
948322 33990.125000 20567.476562 40550.000000 -236.718185 78.355232 107.641090 26.040131 1.000000e+37
948323 34013.144531 20571.683594 40525.761719 -227.998810 75.977211 129.288147 11.844777 1.000000e+37
963179 36783.058594 19812.080078 38823.265625 -173.733765 -83.564896 103.269875 25.502323 1.000000e+37
967497 33743.160156 20816.861328 40708.273438 -232.181641 77.593651 133.115967 26.192518 1.000000e+37
974529 35700.519531 19722.845703 38156.605469 -138.532227 -86.583725 166.449432 18.197296 1.000000e+37
974530 35696.031250 19750.806641 38156.550781 -144.302582 -91.440155 166.059082 16.303354 1.000000e+37
980544 33714.953125 20510.095703 40018.718750 -305.611389 -131.300522 126.555885 21.510998 1.000000e+37
980545 33686.687500 20531.218750 39991.847656 -312.023926 -54.598740 155.119278 10.859212 1.000000e+37
980546 33708.089844 20482.908203 40066.542969 -277.104584 42.596779 153.434509 11.209558 1.000000e+37
982281 33863.281250 20366.947266 39677.250000 -160.246063 16.456736 243.908615 25.117729 1.000000e+37
983520 33429.343750 19998.984375 39769.707031 -265.644470 -11.915975 162.199463 23.635340 1.000000e+37
983521 33443.773438 20027.058594 39783.082031 -254.042572 -21.773876 152.999176 9.624691 1.000000e+37
983522 33417.835938 19994.710938 39789.593750 -254.766495 -27.518314 159.122513 12.404296 1.000000e+37
983523 33456.390625 20027.408203 39776.335938 -243.701920 -5.592405 164.037796 9.757318 1.000000e+37
1012661 35388.183594 19796.781250 37673.949219 -131.400818 -7.696755 160.360291 27.350632 1.000000e+37
1022796 34938.175781 20517.429688 37468.281250 -159.253235 -78.316780 149.395996 24.344732 1.000000e+37
1032283 34202.527344 20528.169922 39788.351562 -197.203079 94.216789 101.400963 22.392630 1.000000e+37
1032284 34182.363281 20524.591797 39780.167969 -185.102051 72.228439 94.562439 10.049894 1.000000e+37
1032285 34198.761719 20497.015625 39792.625000 -181.115250 90.269295 110.039169 7.986274 1.000000e+37
1037405 36374.675781 20593.984375 40158.082031 -177.569153 -83.698486 123.484276 24.110142 1.000000e+37
1048614 35132.492188 20631.455078 37494.140625 -169.993118 -106.214569 137.882324 22.733965 1.000000e+37
1048615 35144.523438 20625.361328 37522.683594 -175.534363 -94.072098 138.122864 12.145063 1.000000e+37
1056185 35706.746094 19891.681641 38168.410156 -137.265457 -95.325882 179.854034 19.518948 1.000000e+37
1056186 35710.125000 19899.363281 38188.730469 -125.125656 -92.321335 183.362473 13.360595 1.000000e+37
1057913 35155.511719 20071.562500 38054.640625 -159.706894 -92.695854 167.556992 21.110889 1.000000e+37
1058258 33436.933594 20341.542969 40245.175781 -254.488297 80.684776 153.676086 26.675713 1.000000e+37
1059047 34533.175781 20283.398438 40147.117188 -205.739700 82.230881 93.996490 22.930092 1.000000e+37
1063190 33253.949219 20357.533203 40453.687500 -238.009018 62.820797 94.776039 25.269329 1.000000e+37
1064168 34323.718750 20264.251953 39799.722656 -177.476196 114.489838 89.242310 22.955130 1.000000e+37
1075179 33783.441406 19398.060547 39857.523438 -161.305450 99.233307 120.819046 22.294077 1.000000e+37
1083376 36043.316406 19744.263672 40304.734375 -172.738556 30.091154 115.533058 22.360777 1.000000e+37
1090007 35469.617188 19892.000000 40211.222656 -186.816345 26.291521 106.443520 20.185736 1.000000e+37
1090735 36123.371094 20080.193359 38628.195312 -152.544281 -53.455112 148.677948 16.242853 1.000000e+37
1090736 36142.855469 20081.603516 38641.750000 -144.745590 -27.798906 156.498962 16.422792 1.000000e+37
1090737 36129.011719 20076.755859 38633.343750 -152.505798 -45.646034 133.444977 12.064008 1.000000e+37
1105931 36155.671875 19571.117188 40305.320312 -166.355820 1.255566 101.075699 17.870785 1.000000e+37
1116218 36471.609375 19588.484375 38744.136719 -184.955673 -51.748894 89.055481 25.627237 -8.986650e+00
1121989 35186.855469 19814.689453 39254.503906 -210.720963 -10.936888 168.951828 25.007032 1.000000e+37
1121990 34230.082031 20560.087891 39932.886719 -229.977615 56.452679 78.414810 23.956095 1.000000e+37
1131208 33904.035156 19688.419922 40584.644531 -177.634491 110.530960 110.250526 19.410711 1.000000e+37
1132037 33498.789062 20778.789062 39187.648438 -214.356003 -81.161201 191.546875 23.030832 1.000000e+37
1132040 35690.328125 20153.785156 38549.140625 -136.995544 16.899229 175.845261 20.397886 1.000000e+37
1132041 35712.785156 20164.320312 38567.632812 -138.301376 27.170874 167.688889 13.858811 1.000000e+37
1137400 35810.128906 19668.746094 40507.828125 -176.638199 4.301702 103.897003 22.198872 1.000000e+37
1138323 35648.667969 19757.017578 40492.207031 -176.643326 50.807251 100.476418 20.789040 1.000000e+37
1154869 36122.992188 19523.312500 39012.218750 -193.347061 -43.570164 79.699516 22.071188 1.000000e+37
1155389 33715.246094 20686.861328 40160.695312 -163.948257 -77.717056 190.860123 24.272142 1.000000e+37
1163559 34957.734375 21023.927734 41018.707031 -200.203369 -59.149635 141.291397 20.640942 1.000000e+37
1170692 35590.023438 19720.917969 38293.945312 -144.642273 -73.916443 172.550308 22.192242 1.000000e+37
1176119 35880.390625 19264.107422 40170.105469 -153.125687 53.756382 104.169716 20.225969 1.000000e+37
1188054 36509.425781 20586.763672 39936.136719 -171.716705 -78.939110 120.726753 19.582926 1.000000e+37
1189128 35770.156250 19622.179688 38933.644531 -210.373917 -29.969660 62.618019 20.668758 1.000000e+37
1191431 35334.574219 19852.533203 39083.316406 -190.090836 34.696659 212.158310 21.585434 1.000000e+37
1219164 33841.500000 20192.623047 40434.996094 -246.512344 51.730206 88.926285 21.988884 1.000000e+37
1222282 33331.000000 20737.095703 39989.628906 -161.091339 13.762273 225.536453 20.875938 1.000000e+37
1230829 35294.023438 19778.560547 38027.269531 -131.855789 36.607937 162.441635 20.503714 1.000000e+37
1230830 35301.574219 19785.208984 38045.558594 -135.986282 30.783964 145.287750 11.808904 1.000000e+37
1232228 36111.812500 19608.597656 37725.656250 -114.361160 37.384171 139.639587 18.463205 1.000000e+37
1236405 36235.613281 19899.679688 38865.136719 -188.141525 -18.926018 91.243820 21.628817 1.000000e+37
1244172 33820.687500 20377.630859 39808.046875 -271.548340 -122.042900 161.216888 19.620525 1.000000e+37
1244750 35628.484375 18585.580078 39594.812500 -141.877777 50.939034 110.401520 18.485025 1.000000e+37
1255546 33718.703125 20292.105469 40032.550781 -261.556091 -22.563133 111.080994 22.169132 1.000000e+37
1257724 35081.449219 20534.261719 37211.234375 -153.016953 -79.662605 144.749054 21.537657 1.000000e+37
1262196 35775.847656 19546.785156 38425.511719 -188.979095 -99.643196 117.555923 21.378633 1.000000e+37
