#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
437925 71345.257812 73189.328125 36908.695312 -111.293549 14.226076 65.783966 171.813354 -2.133208e+01
437926 71271.757812 73199.765625 36949.371094 -161.002686 122.519325 24.575888 120.026787 -1.911293e+01
437927 71311.101562 73300.117188 37075.390625 -109.232430 -64.695587 26.290289 52.366955 -1.405345e+01
437928 71152.734375 73267.593750 36861.929688 -50.123619 -58.802204 110.588837 49.808960 -1.428756e+01
437929 71263.734375 73133.414062 37053.667969 -91.844025 48.738297 67.922035 37.475990 -1.310997e+01
437930 71219.609375 73312.921875 36925.976562 -198.598663 -48.044834 122.854446 21.708431 -8.605477e+00
437931 71237.781250 73177.500000 36981.984375 -223.073868 169.235168 51.849041 17.647718 1.000000e+37
437932 71260.242188 73055.953125 36924.808594 24.369190 67.586998 95.701172 22.347288 1.000000e+37
437933 71267.273438 73047.250000 37065.910156 -55.326298 129.860764 195.708496 18.284552 1.000000e+37
437934 71163.359375 73298.312500 36820.687500 -152.932526 32.072411 35.069714 17.862432 1.000000e+37
437935 71316.843750 73226.656250 36853.968750 -191.463501 106.446938 56.676697 22.888718 -1.060687e+01
437936 71319.289062 73216.992188 36935.914062 4.338673 -60.067562 213.206253 17.966806 -8.879229e+00
437937 71460.593750 73130.406250 36987.410156 -178.348557 109.305138 158.844986 15.066628 1.000000e+37
437938 71395.156250 73293.125000 36958.367188 -191.703491 77.279594 121.057449 13.214473 1.000000e+37
437939 71390.320312 73178.281250 36914.789062 -146.939896 244.482666 148.361435 14.875756 1.000000e+37
437940 71140.507812 73322.671875 36815.542969 11.840078 -39.507771 -12.725126 10.399808 1.000000e+37
437941 71310.351562 73092.203125 36986.808594 -74.588089 45.638718 -77.133469 12.902428 1.000000e+37
437942 71419.406250 73153.726562 37024.996094 -205.954697 91.657585 184.047791 12.880081 1.000000e+37
437943 71434.890625 73263.507812 36940.054688 -177.546173 -27.657406 59.133999 15.092876 1.000000e+37
437944 71309.726562 73348.179688 37074.339844 -64.816338 142.366806 -76.063385 13.745664 1.000000e+37
437945 71206.406250 73104.625000 37052.738281 -21.201607 157.332062 33.660229 14.228136 1.000000e+37
437946 71200.140625 73223.812500 36853.132812 -26.523752 -49.035419 141.400360 10.322373 1.000000e+37
437947 71293.328125 73179.195312 36950.113281 -255.226395 -67.173752 -151.505188 12.159945 1.000000e+37
437948 71299.429688 73204.867188 36837.507812 -75.261902 2.808930 -40.212040 13.672889 1.000000e+37
437949 71420.039062 73165.898438 37034.796875 -220.007980 80.822678 164.957779 14.249677 1.000000e+37
437950 71318.882812 73069.671875 36862.226562 -197.212936 -28.974617 38.864807 9.571930 1.000000e+37
448987 71026.875000 72902.359375 37008.992188 -74.899033 112.887802 35.612167 164.992905 -2.064914e+01
448988 70821.156250 72854.015625 37090.050781 -20.219440 183.822769 -33.790154 24.535202 1.000000e+37
448989 71019.867188 72918.734375 37001.402344 76.877960 120.216171 -24.329540 26.003401 -1.608241e+01
448990 70902.031250 72871.187500 36990.656250 65.573235 104.224411 -24.435137 20.010607 1.000000e+37
448991 70973.125000 72929.382812 37100.847656 -6.194609 114.094398 -132.270844 19.413933 1.000000e+37
448992 71153.781250 72871.640625 36963.890625 -75.322853 42.822887 170.597549 19.869013 1.000000e+37
448993 70973.984375 72833.609375 37137.332031 -71.757614 91.330086 109.503014 18.131725 -9.210908e+00
448994 71092.601562 72864.945312 37034.558594 -227.136749 135.574371 5.060831 18.080009 -1.254449e+01
448995 70920.929688 72793.914062 37055.960938 -129.633896 102.556747 157.053925 17.791790 1.000000e+37
448996 70982.171875 72957.914062 36998.527344 67.770523 132.021896 -49.007980 20.913713 -8.123668e+00
448997 70934.328125 72992.406250 37031.519531 7.054067 -33.938221 80.683167 11.400999 1.000000e+37
448998 71001.101562 72790.960938 36879.140625 -91.317909 58.118134 90.164406 12.288784 1.000000e+37
448999 70811.398438 72884.359375 37067.292969 -35.599911 163.213120 -51.174175 12.616347 1.000000e+37
449000 71066.796875 73042.515625 37018.285156 -162.614716 185.281265 61.308739 10.724123 1.000000e+37
449001 71096.804688 72934.804688 36947.531250 54.675472 -14.242215 54.302353 12.572887 1.000000e+37
449002 71084.507812 72866.335938 36952.050781 -83.846634 -62.728073 96.922318 12.489736 1.000000e+37
449003 71167.406250 73010.515625 37083.246094 -9.580530 137.636139 56.436169 10.738394 1.000000e+37
449004 70855.992188 72888.578125 37088.968750 -107.422516 155.870346 108.021721 9.557767 1.000000e+37
449005 71013.679688 73015.992188 37155.230469 -2.526856 168.036545 91.803429 12.450081 1.000000e+37
449006 70973.359375 72934.250000 37005.957031 -191.213669 221.969833 44.827278 13.153399 1.000000e+37
449007 71157.960938 72937.414062 36925.464844 16.300623 29.735453 45.735600 10.366226 1.000000e+37
449008 70992.257812 72979.679688 37101.972656 58.778889 169.547974 41.162514 11.640741 1.000000e+37
449009 71123.109375 73036.515625 37002.484375 -155.712265 162.564011 128.533417 10.151260 1.000000e+37
449010 70914.742188 73035.570312 37009.882812 -75.176407 191.385300 -46.084942 10.399325 1.000000e+37
449011 71021.593750 72901.726562 37026.714844 -316.104340 276.995239 -5.712665 12.590315 1.000000e+37
449012 70819.109375 72861.265625 37140.019531 -123.484245 156.563568 89.936371 10.355086 1.000000e+37
449013 71027.656250 72908.320312 36970.382812 68.309807 61.324677 -94.103943 14.797050 1.000000e+37
449014 71010.765625 72894.351562 37125.656250 -82.966331 187.400970 -67.498756 11.681925 1.000000e+37
449015 70852.375000 72826.914062 36994.308594 -77.412689 198.235703 126.675316 9.231136 1.000000e+37
449016 71153.843750 72830.906250 36952.195312 -132.133163 101.153969 102.731651 12.059325 1.000000e+37
449017 71041.843750 72906.156250 36968.988281 36.225925 18.985149 222.373474 11.843315 1.000000e+37
611532 70689.234375 72091.531250 37357.894531 -145.187164 108.499481 72.345970 76.603088 -1.726545e+01
611533 70685.234375 72028.781250 37382.957031 -177.492020 164.526642 93.223885 34.030838 -1.175434e+01
611534 70687.132812 72092.164062 37381.914062 -205.257782 127.842560 119.284798 28.819229 1.000000e+37
611535 70620.851562 72083.765625 37324.433594 -124.421555 116.720474 97.042824 10.295779 1.000000e+37
611536 70654.984375 72080.382812 37347.800781 -174.260712 171.934433 25.696674 11.389682 1.000000e+37
624315 72020.046875 73313.890625 36057.804688 -59.811707 107.448303 135.933838 69.461853 -1.631561e+01
624316 71976.117188 73378.109375 36090.921875 -53.881378 106.807701 98.092018 26.943766 1.000000e+37
624317 72048.984375 73328.132812 35973.519531 -65.816162 62.226170 156.580505 18.151865 1.000000e+37
624318 71983.742188 73265.929688 36080.500000 -20.936485 97.613281 97.623810 9.519132 1.000000e+37
624319 72031.132812 73267.046875 36025.750000 -85.940514 122.503090 105.056885 13.089010 1.000000e+37
624968 71473.351562 74813.156250 36758.398438 -57.244221 63.282490 11.277619 69.354103 -1.695902e+01
624969 71477.601562 74797.132812 36793.097656 -110.740753 113.782318 14.032887 19.069798 1.000000e+37
624970 71392.312500 74835.210938 36738.175781 -72.596916 42.327362 27.041302 12.916195 1.000000e+37
624971 71469.773438 74833.234375 36715.921875 -42.525471 67.457886 89.019135 7.858995 1.000000e+37
633902 71938.296875 71682.867188 36684.664062 -113.438370 77.368172 68.346252 70.064674 -1.677027e+01
