#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
362406 29082.744141 12337.275391 59043.679688 -155.198151 -57.461636 -116.055511 247.646484 -2.113507e+01
362407 29047.929688 12059.442383 58988.445312 40.768597 -55.602455 -207.593277 90.755180 -1.794992e+01
362408 29010.628906 12569.301758 59070.421875 -252.428452 27.962627 -272.333008 82.959625 -1.796447e+01
362409 29240.810547 12242.057617 59007.105469 -301.694366 -266.220947 -128.322021 81.495003 -1.738788e+01
362410 28971.533203 12583.154297 58806.605469 -82.690575 -105.958946 -179.853088 77.468140 -1.720111e+01
362411 29229.291016 12287.335938 58821.726562 -220.699814 41.588032 -229.808685 49.801514 -1.391352e+01
362412 29126.263672 12306.522461 59053.156250 71.854408 153.052078 39.514614 45.981800 -1.423189e+01
362413 29046.521484 12371.324219 58735.648438 -10.363547 -15.675014 83.708900 31.799582 -1.042334e+01
362414 28866.388672 12387.700195 59028.558594 102.156532 -51.357197 11.491348 30.738136 1.000000e+37
362415 28999.726562 12195.188477 58908.773438 -289.549408 -279.717102 -79.819389 25.375919 1.000000e+37
362416 28735.494141 12451.448242 58886.738281 -199.116699 -123.341362 -196.734283 24.594461 1.000000e+37
362417 29034.992188 12153.334961 58955.894531 -25.193634 -233.613663 -111.937248 27.174820 -9.416409e+00
362418 29026.976562 12634.764648 59166.660156 -142.997452 -40.642235 -133.499756 28.792297 -1.275314e+01
362419 28902.439453 12541.261719 58904.324219 -187.538330 -96.495781 -215.324509 29.330851 -1.057961e+01
362420 28958.474609 12109.416992 58924.277344 -221.702469 -227.223358 -19.275415 24.547993 -8.213386e+00
362421 29355.730469 12338.513672 58891.968750 -206.369171 -271.465790 -131.460342 24.385927 1.000000e+37
362422 28982.125000 12322.179688 58950.398438 80.287643 -111.170410 -25.412907 25.307993 -1.109229e+01
362423 28853.564453 12454.257812 58961.996094 -234.745056 -175.099976 -211.264481 20.895027 1.000000e+37
362424 29140.324219 12279.254883 58998.242188 -67.571587 -201.043915 -123.871109 20.583588 -1.342022e+01
362425 29232.585938 12357.663086 59180.523438 -236.665665 3.355361 -274.198608 24.043850 -1.163056e+01
362426 28889.767578 12493.866211 59121.726562 -123.425354 -88.171143 -58.904953 26.442408 -1.128141e+01
362427 28930.320312 12517.120117 58986.218750 -5.549928 -155.839676 -173.519531 23.633160 -1.102532e+01
362428 29048.837891 12453.019531 58902.480469 -62.491821 -225.842300 -44.025532 21.737753 -1.236837e+01
362429 29156.072266 12228.404297 59052.308594 -50.166359 74.813675 -362.251251 21.362114 1.000000e+37
362430 28994.484375 12613.814453 58879.636719 -128.661743 -160.765533 -224.918182 22.920233 1.000000e+37
362431 29083.195312 12366.276367 58894.957031 -247.783768 -193.168610 -208.060196 24.983297 -1.024520e+01
362432 29186.503906 12322.974609 58746.074219 -321.081329 -131.262299 -20.288982 21.568338 -8.941023e+00
362433 29230.308594 12415.068359 59282.265625 -246.642776 148.304688 -53.450787 20.407879 1.000000e+37
362434 28938.988281 12381.923828 59072.667969 141.637375 -84.875870 -7.726251 16.821562 1.000000e+37
362435 28934.597656 12688.370117 58835.398438 -70.938263 -144.447510 -134.207397 22.472612 -1.129058e+01
362436 29118.728516 12458.764648 58922.429688 -290.018860 -343.911469 -73.373657 17.466059 1.000000e+37
362437 29200.929688 12401.590820 58992.863281 -257.418884 -141.644562 -381.309753 20.508125 1.000000e+37
362438 28944.462891 12182.635742 58901.632812 -320.514557 -62.982876 -184.258820 16.496019 1.000000e+37
362439 29045.240234 12503.829102 58764.777344 -262.478394 -57.665512 -228.333679 16.356785 1.000000e+37
362440 28983.503906 12616.799805 59207.281250 -130.395111 84.034805 -120.746429 13.606487 1.000000e+37
362441 28990.777344 12656.465820 58940.394531 -244.883118 -121.844437 -211.672928 16.370924 1.000000e+37
362442 29293.910156 12378.639648 59293.898438 -76.852013 -120.174416 -130.131271 15.490188 1.000000e+37
362443 29091.111328 12343.080078 58999.328125 -109.010826 -335.925201 -362.268158 20.273829 -1.115023e+01
362444 29064.662109 12283.438477 59110.800781 -139.834686 116.613518 -272.706818 16.491388 -1.183984e+01
362445 28988.708984 12514.431641 58970.937500 -188.893616 -60.743542 -269.953217 17.483944 1.000000e+37
362446 29221.013672 12359.389648 59197.804688 -198.554321 26.046547 -166.191147 18.623112 -1.032221e+01
362447 28985.744141 12278.635742 58861.609375 38.978909 4.635358 87.567131 13.334352 1.000000e+37
362448 29157.843750 12488.008789 59117.945312 -53.620869 -180.917374 -28.228279 17.187555 1.000000e+37
362449 29164.095703 12218.563477 59015.367188 -331.188507 -309.989929 -112.206001 18.852875 1.000000e+37
362450 29148.599609 12164.817383 58960.539062 -9.539647 66.019714 -182.036362 17.396309 -9.016375e+00
362451 29137.867188 12396.406250 58917.007812 -111.078041 4.069025 -1.637711 19.143778 -8.893640e+00
362452 29132.142578 12478.350586 59126.292969 -366.327850 -150.505737 -151.560760 14.963299 1.000000e+37
362453 28867.476562 12333.327148 59094.316406 -328.441956 -88.115875 47.957676 13.789701 1.000000e+37
362454 29032.568359 12537.074219 59020.875000 -227.260788 46.603817 -366.857605 14.777142 1.000000e+37
362455 29070.376953 12331.340820 58943.562500 14.681398 -137.962769 109.249252 16.232431 1.000000e+37
362456 29124.689453 12312.347656 59111.679688 100.618988 206.445892 -66.804337 13.471060 1.000000e+37
362457 29035.154297 12647.552734 59153.378906 -97.503517 56.667900 -50.028362 13.919522 1.000000e+37
362458 29310.664062 12402.168945 59006.636719 -99.620430 -4.246861 72.905296 11.084478 1.000000e+37
362459 29010.230469 12600.408203 59139.437500 -45.502144 -63.658077 -185.583969 13.916663 1.000000e+37
362460 28948.345703 12380.967773 58861.750000 52.700577 -35.711922 76.650253 13.616688 1.000000e+37
362461 29010.517578 12419.485352 59243.566406 -294.260437 70.920952 -0.270960 10.892611 1.000000e+37
