#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
390669 59852.093750 3460.354492 57328.687500 4.940980 -126.104004 -248.405273 205.795212 -2.181912e+01
390670 59822.296875 3367.878662 57268.234375 -57.285782 -54.980167 -252.522141 121.665482 -1.988069e+01
390671 59841.300781 3215.468994 57504.726562 -97.131119 -56.627579 -147.285675 71.093826 -1.685945e+01
390672 59983.921875 3408.771484 57383.367188 1.226926 -97.205269 -113.830162 54.700569 -1.555427e+01
390673 60002.226562 3240.211670 57122.121094 -103.347473 -77.040863 -226.085281 55.095165 -1.523607e+01
390674 59897.238281 3206.036377 57176.621094 47.807304 96.449699 -244.000320 56.121506 -1.456220e+01
390675 60129.949219 3456.024658 57197.632812 -21.310123 21.991528 -184.283813 55.092529 -1.486391e+01
390676 59824.128906 3620.854004 57437.070312 54.119423 -84.404411 -192.302704 49.165859 -1.566278e+01
390677 59804.968750 3446.152588 57286.191406 176.629562 -205.315918 -72.959496 51.348461 -1.465780e+01
390678 59968.539062 3336.377930 57178.796875 155.104218 -98.248581 -218.350800 48.719471 -1.353871e+01
390679 59866.351562 3174.122070 57321.660156 134.444626 -74.046532 -231.631088 46.326023 -1.336354e+01
390680 59636.007812 3584.853516 57348.554688 58.245193 -72.167442 -425.306183 39.210411 -9.783616e+00
390681 59770.925781 3397.833740 57210.523438 -34.735111 -146.252319 -217.677094 40.305664 -1.384558e+01
390682 59859.425781 3293.961670 57444.128906 80.770134 -54.281197 -313.130310 35.678982 -1.072754e+01
390683 59916.816406 3493.431885 57307.160156 -19.133677 -112.827179 -66.282326 38.735291 -1.272468e+01
390684 59805.609375 3605.392334 57438.621094 -150.749390 -129.414230 -164.062485 32.681744 -1.176677e+01
390685 59873.425781 3409.431396 57471.476562 211.028107 -112.324478 -216.769760 23.410894 1.000000e+37
390686 59884.632812 3277.532715 57243.214844 -56.501221 -131.389175 -251.554840 26.797724 -1.357146e+01
390687 60109.496094 3400.351807 57349.128906 -96.689667 -175.055466 -283.156555 25.121161 -8.681600e+00
390688 59736.015625 3457.626953 57207.171875 49.023182 -197.574539 -168.317001 24.719761 1.000000e+37
390689 60043.324219 3417.407471 57353.335938 100.925499 -103.497215 -159.904922 19.423573 1.000000e+37
390690 59920.210938 3250.635010 57282.328125 186.557678 -118.955750 -295.662201 23.204594 1.000000e+37
390691 59738.367188 3497.622803 57529.097656 78.992958 -178.228104 -194.380325 19.373741 1.000000e+37
390692 60017.730469 3171.003418 57266.371094 -134.619888 -5.383804 -263.911987 21.317917 1.000000e+37
390693 59803.468750 3390.008057 57144.414062 95.748436 -169.191940 -420.884369 17.894775 1.000000e+37
390694 59884.343750 3539.277100 57326.855469 -146.009155 21.152939 -153.635284 18.950176 1.000000e+37
390695 59825.277344 3442.740234 57223.531250 -212.247635 -156.256424 -249.970627 19.395506 1.000000e+37
390696 59989.039062 3267.836670 57080.214844 -113.694763 -68.979996 -117.875626 20.179125 -9.513331e+00
390697 59725.972656 3517.326904 57351.625000 -33.296886 -105.931664 -332.162964 26.438736 -9.864661e+00
390698 60008.500000 3464.889160 57352.441406 -113.659691 -144.624847 -262.895599 17.529686 1.000000e+37
390699 60151.878906 3465.189697 57159.761719 -58.846397 -32.700245 -222.805176 16.435774 1.000000e+37
390700 60029.878906 3343.782959 57382.632812 -46.449070 -194.674286 -156.168762 17.257618 1.000000e+37
390701 59868.464844 3522.414551 57366.613281 233.041367 15.898536 -192.823242 18.992821 1.000000e+37
390702 59767.804688 3470.367676 57272.882812 -90.801765 -188.284973 -442.769592 19.232452 1.000000e+37
390703 59773.808594 3390.187256 57227.765625 -24.308727 -59.786797 -498.646881 18.276659 1.000000e+37
390704 59965.550781 3483.061768 57227.402344 -119.382324 -74.083328 -128.362061 17.788027 1.000000e+37
390705 60080.339844 3250.118896 57096.203125 -131.920227 -244.624649 -123.322853 11.853218 1.000000e+37
390706 59870.605469 3448.438721 57178.523438 -16.134914 -208.802444 -94.093712 15.398800 1.000000e+37
390707 59664.277344 3481.584717 57386.613281 116.835777 -255.211639 -142.299500 15.058135 1.000000e+37
390708 59886.398438 3259.599365 57235.105469 -11.440654 -190.346863 -238.321182 18.803476 1.000000e+37
390709 59847.953125 3405.692139 57182.394531 -168.763306 -152.854416 -165.838593 15.679051 1.000000e+37
390710 59867.593750 3381.409668 57271.808594 125.351952 109.933372 -340.507385 17.967264 1.000000e+37
390711 59987.609375 3438.556641 57301.894531 123.894577 -126.019325 -84.537979 14.835821 1.000000e+37
390712 59617.660156 3612.417969 57316.601562 99.554764 -49.336342 -380.252136 14.333053 1.000000e+37
390713 59811.808594 3347.401855 57221.535156 -95.130455 -80.211075 -413.192474 15.541989 -1.080168e+01
390714 59980.183594 3326.612549 57369.488281 157.187439 -51.995808 -198.142654 11.573206 1.000000e+37
390715 59724.460938 3413.891113 57355.601562 -77.261833 -199.804550 -355.682831 12.602747 1.000000e+37
390716 59767.726562 3636.364746 57359.710938 123.573692 -163.927689 -270.890106 15.087142 1.000000e+37
