#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
357902 18984.162109 43254.312500 67996.835938 -141.096741 183.188492 -134.515640 229.888382 -2.225133e+01
357903 18989.722656 42956.414062 67938.406250 -84.025665 363.233582 -130.985672 135.747910 -2.042038e+01
357904 19043.425781 43297.062500 67797.593750 -206.644974 337.761353 -153.276520 123.760223 -1.984195e+01
357905 18795.847656 43378.671875 67965.648438 -172.226486 148.496033 6.498160 91.123642 -1.892813e+01
357906 19198.736328 43226.683594 67965.687500 -362.395630 196.263336 -23.857262 87.234207 -1.819402e+01
357907 18756.091797 43255.207031 68228.335938 -41.975521 256.338562 -116.277786 68.913551 -1.616478e+01
357908 19061.779297 43524.703125 67830.156250 -288.379486 119.657562 -0.260843 48.607113 -1.408672e+01
357909 19006.296875 43261.332031 67988.289062 -396.469849 367.186005 46.512165 70.233955 -1.783037e+01
357910 18908.126953 43201.097656 67931.343750 -351.094208 428.369781 -241.855667 50.766319 -1.496732e+01
357911 18792.509766 43320.875000 68242.156250 -91.834366 262.158112 -8.402193 53.402958 -1.421807e+01
357912 19214.373047 43283.476562 68022.156250 -179.984497 -21.092764 -76.939552 48.883064 -1.279874e+01
357913 18962.568359 43076.675781 67948.453125 -300.176575 71.561996 -203.079102 48.463566 -1.402609e+01
357914 18855.394531 42834.625000 67945.460938 -259.135132 249.353806 -142.103500 45.229919 -1.508284e+01
357915 18877.029297 43254.039062 67892.492188 -389.086639 415.688080 -89.508003 44.333359 -1.262050e+01
357916 18919.587891 42966.472656 67951.679688 -9.915168 350.270508 -41.479698 48.074951 -1.424854e+01
357917 18924.125000 42965.117188 68057.046875 -33.712120 411.977997 -143.481857 40.608643 -1.250379e+01
357918 18970.146484 42999.488281 67996.671875 11.915716 379.531860 -83.829887 42.373623 -1.363362e+01
357919 18982.503906 43256.242188 68001.875000 -162.378494 -16.563185 -121.764091 43.852444 -1.809185e+01
357920 19127.208984 42937.968750 67897.242188 -396.683014 309.765289 -196.805023 24.697094 1.000000e+37
357921 18997.703125 43255.625000 67898.773438 -225.682114 79.214478 -60.072327 32.249954 -1.351097e+01
357922 18940.050781 43223.167969 67966.390625 -73.421501 138.371552 -175.579071 15.064604 1.000000e+37
357923 18925.007812 43263.488281 67834.703125 -181.267075 305.809448 132.904266 22.888937 1.000000e+37
357924 18785.513672 43283.757812 68152.695312 -35.054928 142.381195 -262.206207 21.633596 1.000000e+37
