#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
416339 50004.031250 46440.339844 53013.203125 -32.934616 75.612495 72.549171 220.364899 -2.164667e+01
416340 50050.148438 46266.460938 53095.089844 -144.015503 135.076813 33.675079 43.230175 -1.231403e+01
416341 50012.347656 46438.339844 53013.417969 -34.838230 107.617538 254.375702 40.672192 -1.771957e+01
416342 50056.261719 46277.054688 52954.429688 60.222805 69.610359 58.125034 23.659319 -9.450595e+00
416343 50092.984375 46620.613281 52989.960938 -133.447433 14.614507 36.040527 19.596447 1.000000e+37
416344 50043.296875 46555.691406 52977.875000 -113.384270 58.836231 45.434841 25.399872 -1.037696e+01
416345 49851.414062 46404.613281 52994.480469 1.696185 -6.962396 35.935638 22.157375 -1.001538e+01
416346 50099.972656 46441.820312 53069.042969 -148.116669 -11.164113 38.754597 24.768095 -1.016262e+01
416347 49918.175781 46414.300781 52979.808594 -68.261803 185.457794 -21.533508 21.656179 -1.066340e+01
416348 49907.007812 46362.687500 53092.839844 -209.855209 101.089333 130.107162 17.914700 1.000000e+37
416349 49952.289062 46480.093750 52983.968750 -5.001055 202.944138 -40.695484 17.684538 -1.111524e+01
416350 50062.957031 46548.980469 53070.257812 -29.386745 -116.772522 -61.625057 11.612816 1.000000e+37
416351 49927.304688 46551.464844 52974.898438 132.148331 11.814878 40.214039 19.601990 1.000000e+37
416352 50104.265625 46456.246094 53087.945312 -58.827679 -39.546009 -135.860718 13.345174 1.000000e+37
416353 50041.468750 46480.972656 53042.214844 -164.235977 202.017502 107.858711 19.457649 -1.030474e+01
416354 49908.746094 46232.460938 53079.367188 -80.082916 63.379757 24.285402 16.368841 1.000000e+37
416355 49912.484375 46359.574219 52984.640625 72.756569 54.063999 203.121902 15.043543 1.000000e+37
416356 50108.703125 46458.503906 53107.515625 -23.335606 188.308533 119.958061 17.769861 1.000000e+37
416357 49902.636719 46270.625000 52991.070312 -32.402199 192.153778 29.647333 12.835278 1.000000e+37
416358 50008.359375 46525.800781 53065.023438 -78.044914 63.095032 -94.439926 16.738987 1.000000e+37
416359 50082.425781 46449.539062 52979.605469 98.232590 -65.017387 181.481903 12.212977 1.000000e+37
416360 50018.671875 46349.941406 53120.292969 50.417614 34.741463 -29.848492 11.018313 1.000000e+37
467527 50713.433594 46656.238281 53202.578125 -82.633080 73.045135 61.660126 144.109238 -2.017331e+01
467528 50640.828125 46496.125000 53309.218750 -1.472815 76.802094 -69.396141 24.795288 1.000000e+37
467529 50662.449219 46583.906250 53147.730469 -100.436760 -18.001560 39.610054 22.051876 -1.035495e+01
467530 50776.445312 46671.601562 53182.937500 -164.507217 105.090118 278.962006 22.741468 1.000000e+37
467531 50709.585938 46673.003906 53225.808594 -94.909927 92.555298 4.844893 14.484409 1.000000e+37
467532 50736.308594 46663.039062 53191.855469 -39.623806 -70.182747 75.358971 16.707422 -1.262781e+01
467533 50722.230469 46681.937500 53197.054688 26.342405 13.988288 25.017519 17.883783 -1.478647e+01
467534 50659.414062 46748.210938 53138.976562 -115.979889 58.932991 42.911133 22.788223 -1.034673e+01
467535 50638.488281 46699.871094 53112.890625 27.157084 199.276535 44.959461 15.900398 1.000000e+37
467536 50831.964844 46730.375000 53330.171875 -29.878710 30.923574 2.068985 18.525171 1.000000e+37
467537 50669.542969 46658.382812 53178.285156 -77.658012 116.498009 90.203300 14.769396 -1.292903e+01
467538 50689.027344 46632.261719 53244.214844 44.663265 -30.872715 17.681725 25.725218 1.000000e+37
467539 50766.019531 46595.300781 53204.617188 -127.933075 199.930313 135.917389 19.488291 1.000000e+37
467540 50737.667969 46651.988281 53193.718750 -105.615181 -80.061203 95.165817 14.611679 -1.396602e+01
467541 50726.750000 46673.171875 53193.964844 11.325583 -34.440540 40.581779 11.565851 -8.948238e+00
467542 50733.699219 46668.863281 53189.132812 -1.063112 -56.459267 58.901089 14.570733 -1.488119e+01
467543 50733.000000 46760.757812 53255.519531 -40.745049 -17.499981 -35.654060 17.633533 1.000000e+37
467544 50691.246094 46603.320312 53075.316406 -6.043859 40.854000 190.615051 15.429930 1.000000e+37
467545 50699.976562 46631.160156 53311.781250 3.031585 15.920434 147.187958 13.859979 1.000000e+37
467546 50743.324219 46635.546875 53203.886719 -67.328667 160.775085 253.457489 18.960806 1.000000e+37
467547 50647.113281 46621.195312 53085.734375 -180.442947 90.251099 115.296814 11.441714 1.000000e+37
467548 50740.460938 46657.140625 53201.308594 6.105962 -19.342913 308.354462 17.702829 1.000000e+37
467549 50747.707031 46657.363281 53260.531250 9.522583 -26.575352 124.686325 13.297385 1.000000e+37
467550 50767.710938 46709.011719 53134.480469 -46.238983 21.868195 -10.480723 13.114811 1.000000e+37
467551 50688.699219 46604.597656 53304.468750 -11.180902 -1.473048 116.304993 10.051359 1.000000e+37
467552 50644.031250 46485.496094 53287.667969 -5.072809 77.772667 -62.730904 11.505781 1.000000e+37
467553 50731.628906 46474.285156 53185.542969 -42.011719 96.718246 81.479996 11.242871 1.000000e+37
