#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
352332 15652.516602 38547.898438 31716.863281 -66.972145 276.285187 211.495956 32.415676 -1.145824e+01
352358 15669.130859 38575.996094 31745.867188 -207.972534 -131.987686 125.428627 15.203834 1.000000e+37
352388 15649.619141 38589.824219 31692.902344 -151.293091 278.837280 206.973831 9.690056 1.000000e+37
352405 15702.985352 38649.839844 31778.539062 -188.897156 -160.184814 117.539879 10.106234 1.000000e+37
381283 16607.572266 36858.175781 32181.191406 -242.242569 27.410820 376.332306 185.541763 -2.032697e+01
381284 16870.125000 37104.167969 32274.646484 6.358449 -73.717674 8.345256 120.644073 -1.976388e+01
381285 16736.431641 36983.742188 32091.361328 42.236702 -117.875626 -42.327328 101.324646 -1.844822e+01
381286 17013.179688 37081.929688 32185.753906 -81.962654 -35.612492 7.204688 75.129341 -1.739792e+01
381287 16435.035156 36642.375000 32238.412109 -283.668976 -7.920707 347.504028 74.410095 -1.738806e+01
381288 16528.857422 36879.707031 32267.322266 -51.313545 -122.640381 277.472168 46.756729 -1.342322e+01
381289 16773.681641 36919.941406 32371.292969 -329.543732 -21.197765 233.966415 39.637615 -1.216672e+01
381290 16705.544922 36863.660156 32109.929688 62.770638 -227.082733 -4.298594 40.013809 -1.343297e+01
381291 16533.845703 36742.183594 32145.423828 -160.805573 70.545853 342.487305 38.908199 -1.467972e+01
381292 16783.494141 36936.554688 32036.896484 -215.267746 41.866432 363.283112 40.256580 -1.402106e+01
381293 16535.548828 36782.449219 32187.914062 -248.428131 -231.288574 369.038940 36.565514 -1.277815e+01
381294 16640.169922 36815.093750 32203.712891 -495.630432 -166.342667 459.163849 39.972553 -1.483102e+01
381295 16426.808594 36716.945312 32250.433594 -66.613754 28.749613 124.897957 33.151814 -1.141079e+01
381296 16592.896484 36841.000000 32415.839844 4.392413 25.316957 20.971830 25.080481 1.000000e+37
381297 16411.572266 36787.253906 32411.011719 -23.450764 7.015942 32.702477 26.172119 1.000000e+37
381298 16607.179688 36654.191406 32220.675781 -216.650024 63.050522 380.825317 27.125435 -1.186195e+01
381299 16695.832031 36864.019531 32015.681641 -290.291870 -51.905060 397.291992 27.728485 -1.326013e+01
381300 16607.082031 36774.855469 32307.207031 -227.061035 14.195787 377.964142 31.232664 -1.377717e+01
381301 16389.585938 36774.277344 32112.820312 -27.839027 21.577623 161.028061 25.211298 1.000000e+37
381302 16343.642578 36808.656250 32379.794922 -339.419281 56.009289 456.952148 28.054474 1.000000e+37
381303 16602.613281 36854.382812 32100.164062 -62.657452 93.096962 202.814438 28.360500 -1.237340e+01
381304 16505.806641 36956.082031 32200.416016 -72.477715 -147.986389 382.121979 24.872953 1.000000e+37
381305 16702.720703 36926.535156 32178.435547 -285.430328 -130.085999 497.198059 28.652649 -1.162409e+01
381306 16694.373047 37023.554688 32117.220703 -29.141832 -171.911621 24.157661 23.728546 1.000000e+37
381307 16387.826172 36840.195312 32226.453125 -165.303253 46.119804 253.434860 20.841629 1.000000e+37
381308 16729.937500 36838.828125 32032.703125 187.929169 61.823952 126.743507 22.348938 1.000000e+37
381309 16708.386719 36965.824219 32061.031250 94.262169 -21.496429 -56.534084 24.789797 -9.552909e+00
381310 16663.814453 36711.980469 32211.931641 -233.536438 236.534439 415.598145 20.177250 1.000000e+37
381311 16539.482422 36922.941406 32194.585938 -50.435940 -175.273010 370.013885 17.211010 1.000000e+37
381312 16523.958984 36735.332031 32087.585938 -275.422913 21.718050 210.329590 22.581238 -8.741598e+00
381313 16307.492188 36801.398438 32197.578125 -265.731018 57.444984 341.417908 20.766495 1.000000e+37
381314 16804.005859 36928.703125 32003.580078 -43.409859 -82.264626 -65.735291 21.687231 1.000000e+37
381315 16599.712891 36972.847656 32449.949219 -3.304913 18.642031 9.789997 17.208141 1.000000e+37
381316 16762.734375 36970.386719 32208.312500 89.559036 35.499649 -61.216702 17.578440 1.000000e+37
381317 16357.206055 36738.320312 32076.541016 -43.159691 33.666443 147.665970 16.064476 1.000000e+37
381318 16711.769531 36880.867188 32104.597656 91.874763 -177.706177 -98.528687 20.488121 1.000000e+37
381319 16613.781250 36542.054688 32206.005859 -254.636932 -81.912613 321.572449 18.043350 1.000000e+37
381320 16601.919922 36819.191406 32289.210938 -412.105896 6.264930 168.214462 16.231188 1.000000e+37
381321 16569.119141 36962.535156 32346.054688 -332.180603 -56.714035 212.422974 13.588728 1.000000e+37
381322 16564.390625 36828.429688 32164.820312 41.297409 66.741486 264.677429 21.272615 1.000000e+37
381323 16570.236328 36580.214844 32226.564453 -250.276337 131.460159 412.626831 17.134033 1.000000e+37
381324 16725.500000 36842.324219 32052.320312 31.069460 -192.026474 -93.450050 18.076267 1.000000e+37
381325 16625.451172 36537.445312 32190.093750 -265.908081 60.463009 431.488831 17.199499 1.000000e+37
381326 16600.453125 36996.632812 32425.859375 27.721199 15.511724 6.273674 14.577999 1.000000e+37
381327 16638.994141 36886.437500 32146.591797 30.509008 43.053215 296.511414 21.464472 -1.002551e+01
381328 16489.785156 37056.625000 32182.988281 -77.964752 -95.322067 341.160278 15.611458 1.000000e+37
381329 16488.283203 36553.980469 32214.484375 -208.720795 165.644791 428.857605 14.700499 1.000000e+37
381330 16337.757812 36610.105469 32243.177734 -226.725586 102.902901 310.786621 17.206720 1.000000e+37
381331 16851.472656 37048.554688 32240.783203 -26.792040 54.292969 -76.885284 16.707302 1.000000e+37
381332 16667.972656 36930.738281 32229.884766 -368.620850 -63.410080 530.203369 17.531841 1.000000e+37
381333 16618.853516 36796.718750 32113.039062 -245.841827 -142.191208 620.443542 15.525670 1.000000e+37
381334 16552.855469 36673.644531 32228.984375 -177.273697 207.367722 457.694153 13.908162 1.000000e+37
381335 16547.941406 36806.984375 32181.113281 -523.056641 6.002095 322.007233 18.777964 1.000000e+37
381336 16465.669922 36555.769531 32036.777344 -218.977966 177.074356 360.565765 13.510089 1.000000e+37
381337 16586.238281 36741.648438 32260.646484 -293.748535 -26.767097 624.041016 13.466131 1.000000e+37
381338 16532.792969 36992.222656 32209.035156 -272.433228 -57.260780 361.944153 17.011953 1.000000e+37
381339 16474.777344 36676.785156 32062.458984 -223.112015 218.934631 368.343536 14.325805 1.000000e+37
381340 16590.560547 36497.308594 32217.914062 -250.223984 69.177635 439.726715 16.298042 1.000000e+37
381341 16502.287109 36850.011719 32334.960938 -243.382401 104.112381 155.322281 13.697058 1.000000e+37
381342 16385.404297 36679.878906 32267.888672 -417.869049 17.491722 440.857788 16.204678 1.000000e+37
381343 16790.421875 37101.859375 32138.773438 100.230476 30.628080 -46.237175 11.668246 1.000000e+37
381344 16615.273438 36779.539062 32188.273438 -31.134289 -13.600438 183.693634 18.188341 1.000000e+37
381345 16554.105469 36796.183594 32157.544922 -422.952148 53.621956 327.218048 20.697456 1.000000e+37
381346 16520.960938 36950.382812 32326.609375 -37.148361 -62.716862 311.008209 14.182592 1.000000e+37
381347 16849.744141 37057.628906 32136.402344 -106.053123 -86.081726 13.731362 13.348911 1.000000e+37
381348 16556.398438 36535.796875 32222.746094 -251.204208 -165.966049 363.432709 14.793406 1.000000e+37
381349 16494.839844 36691.640625 32125.630859 -309.063354 -49.124989 311.073273 12.714083 1.000000e+37
381350 16905.271484 37101.000000 32250.365234 125.863556 -121.802597 -31.785887 16.265450 -1.061982e+01
381351 16737.500000 36874.585938 31978.031250 -134.181046 113.946312 375.953552 12.563510 1.000000e+37
381352 16541.666016 36860.539062 32201.080078 -242.869354 -114.147957 102.834221 15.796844 1.000000e+37
381353 16627.966797 37003.820312 32373.873047 -202.865753 49.399693 450.576935 12.174094 1.000000e+37
381354 16563.367188 36854.761719 32366.408203 -326.405670 -4.270645 187.788757 13.666408 1.000000e+37
381355 16532.126953 36931.093750 32218.875000 -45.909710 -164.244019 332.535675 11.102477 1.000000e+37
381356 16897.322266 37143.082031 32270.875000 81.490677 -0.314354 -2.926700 12.233766 -1.048510e+01
381357 16580.531250 36969.832031 32282.837891 -274.254395 -127.988510 248.098160 14.786073 1.000000e+37
381358 16736.404297 37110.785156 32077.359375 -275.318085 -164.253159 459.429382 13.053485 1.000000e+37
381359 16593.179688 37005.144531 32390.203125 -351.182678 -54.254284 258.786255 11.517454 1.000000e+37
381360 16696.417969 36936.316406 32155.453125 -386.039490 -46.648941 303.669159 14.790493 1.000000e+37
381361 16970.316406 37162.218750 32190.136719 152.016296 -26.509901 25.530807 10.769373 1.000000e+37
381362 17051.136719 37152.746094 32184.867188 -81.519402 -18.844561 57.729195 11.674645 1.000000e+37
381363 16589.732422 36882.187500 32421.505859 -336.062439 -6.132816 216.422653 7.767250 1.000000e+37
381364 16606.408203 36909.562500 32212.306641 -312.993317 268.179535 181.897705 13.816522 1.000000e+37
381365 16941.691406 37111.132812 32204.109375 3.974273 -165.766464 79.654625 13.082979 1.000000e+37
381366 16690.400391 37014.906250 32295.535156 -305.893890 -55.327976 335.396149 11.833999 1.000000e+37
381367 16539.001953 36789.992188 32129.880859 -302.129059 171.455322 138.182388 12.268028 1.000000e+37
381368 16559.531250 36778.214844 32358.001953 -265.642090 73.928581 323.276733 16.772886 1.000000e+37
381369 16818.716797 36956.449219 32227.234375 -256.066345 36.424717 492.849243 10.949889 1.000000e+37
381370 16485.189453 36984.312500 32169.455078 -54.428547 -119.919823 366.202179 10.736969 1.000000e+37
381371 16756.781250 36897.355469 32310.980469 -319.276428 38.523094 459.627625 12.052275 1.000000e+37
381372 16984.917969 37062.425781 32158.439453 18.721081 -88.775215 -40.516636 12.169621 1.000000e+37
381373 16351.618164 36723.753906 32282.294922 -58.580643 62.675060 334.691528 8.140132 1.000000e+37
381374 16635.457031 36877.730469 32368.568359 -378.642517 -14.520932 222.179489 8.862683 1.000000e+37
381375 16803.677734 36831.457031 32112.632812 -82.317642 -111.147865 -0.808200 11.487315 1.000000e+37
381376 16453.009766 36872.046875 32190.919922 -207.230484 -107.103020 222.280380 11.047642 1.000000e+37
381377 16806.806641 36898.820312 32067.630859 -70.052032 -216.517853 -8.493273 11.836302 1.000000e+37
381378 16563.451172 36792.156250 32390.988281 -287.676575 92.591309 486.609039 12.740225 1.000000e+37
381379 16454.390625 36985.683594 32170.552734 41.328243 -182.619110 9.857058 14.792443 1.000000e+37
381380 16591.523438 36664.601562 32153.908203 -163.777725 216.862762 291.565826 9.987920 1.000000e+37
381381 16485.101562 36826.875000 32381.478516 -182.025085 53.570415 224.712585 12.125161 1.000000e+37
381382 16480.955078 36935.410156 32162.599609 -37.335186 -102.898445 380.125397 11.607381 1.000000e+37
381383 16614.994141 37053.167969 32224.478516 -400.778473 -145.446564 397.006622 7.227353 1.000000e+37
381384 16571.626953 36512.917969 32223.507812 -254.007599 94.207893 422.944031 10.596126 1.000000e+37
381385 16555.763672 36486.945312 32236.103516 -224.223480 51.504883 435.382172 10.584256 1.000000e+37
381386 16511.769531 36864.742188 32318.115234 -21.578737 -12.038167 322.573364 11.299081 1.000000e+37
381387 16606.109375 37001.843750 32320.458984 -145.570282 -85.620956 -42.616726 9.752288 1.000000e+37
