#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
366034 66022.531250 23223.578125 24797.851562 284.028076 -330.136566 -226.119186 282.233459 -2.192327e+01
366035 66118.960938 23347.240234 24782.781250 212.461243 -490.052734 -381.517426 56.501469 -1.436064e+01
366036 66256.437500 23282.449219 24770.648438 225.431778 -446.993744 -126.958466 55.435818 -1.438177e+01
366037 65940.500000 23084.009766 24717.599609 212.973801 -430.436859 -102.361237 45.107262 -1.403650e+01
366038 65977.640625 23178.285156 24829.470703 335.469452 -475.123291 -89.805946 48.869667 -1.517106e+01
366039 65736.460938 23138.857422 24674.740234 197.438019 -323.467010 -348.523895 39.379932 -1.194025e+01
366040 65940.695312 23124.021484 24913.595703 358.386566 -382.443878 -422.536682 44.698994 -1.335296e+01
366041 66000.539062 23191.746094 24816.125000 537.494019 -458.394135 4.825498 42.646420 -1.459620e+01
366042 66008.914062 23066.746094 24811.541016 149.687180 -265.033661 -65.165527 34.881912 -1.178570e+01
366043 66241.460938 23209.548828 24783.937500 341.505829 -537.164490 -204.263062 26.709934 -8.523149e+00
366044 65884.601562 23331.902344 24767.603516 285.933929 -436.532562 -195.531494 28.360386 -1.255335e+01
366045 65899.421875 22929.337891 24801.505859 226.786407 -500.702026 -132.481110 19.619352 1.000000e+37
366046 65981.015625 23112.847656 24867.726562 474.967834 -335.156677 16.402719 24.354502 -8.718992e+00
366047 65987.546875 23399.501953 24712.107422 181.735291 -577.553406 -368.478271 18.461565 1.000000e+37
366048 65949.187500 23461.900391 24664.867188 227.119278 -412.415741 -339.375427 23.339373 1.000000e+37
366049 65724.601562 23134.083984 24691.130859 239.048141 -291.547913 -206.563263 24.923412 -1.091251e+01
366050 65947.101562 23259.890625 24884.570312 491.296051 -201.503281 -343.200867 24.409836 -9.649802e+00
366051 66116.882812 23367.845703 24713.718750 249.936111 -366.212585 -334.004639 22.342182 -1.108792e+01
366052 65908.445312 23123.216797 24822.550781 299.328339 -463.122131 -431.041382 19.701586 1.000000e+37
366053 65879.484375 23337.119141 24702.531250 292.239929 -511.875763 -204.269638 23.063074 1.000000e+37
366054 66153.867188 23237.968750 24690.599609 300.986420 -408.620514 -364.684875 19.452993 -1.134039e+01
366055 65955.875000 23169.775391 24838.021484 164.352127 -208.350555 -454.717102 24.925331 -8.554103e+00
366056 65936.171875 23026.916016 24873.058594 329.942444 -326.942871 -88.645584 22.824081 1.000000e+37
366057 65996.820312 23258.867188 24781.832031 344.437164 -83.454643 -477.813538 23.618843 -1.181549e+01
366058 66052.804688 23259.271484 24644.390625 124.509773 -445.390961 -218.384079 23.113169 -9.466946e+00
366059 66147.710938 23399.095703 24814.685547 280.009155 -334.019745 -403.270447 18.920610 1.000000e+37
366060 66073.578125 23340.193359 24655.738281 435.898163 -368.548431 -110.655838 19.648252 1.000000e+37
366061 66053.679688 23308.773438 24877.173828 484.150635 -382.897949 -303.993652 21.212008 1.000000e+37
366062 66107.453125 23384.101562 24979.470703 229.984116 -237.331528 -376.229950 16.225477 1.000000e+37
