#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
421351 33827.417969 46953.218750 23182.890625 -111.420860 9.854282 173.720459 172.932892 -2.079476e+01
421352 33865.003906 46980.289062 23138.798828 82.780518 -59.428528 104.063820 119.454552 -1.979400e+01
421353 33834.855469 46960.691406 23139.363281 -70.544708 110.384079 15.362320 46.168568 -1.572603e+01
421354 33817.222656 46980.246094 23196.796875 -167.313797 -284.940216 92.335594 47.556293 -1.421640e+01
421356 33779.996094 47024.976562 23314.119141 -126.328156 -124.912048 267.799744 26.715340 1.000000e+37
421357 33757.171875 47093.171875 23167.082031 -41.141933 12.747538 186.351196 28.211775 -9.224470e+00
421358 33832.554688 47105.886719 23270.644531 -100.699432 -71.461288 339.967896 22.975609 1.000000e+37
421359 33770.824219 47047.425781 23232.509766 -139.835907 -118.976982 142.000931 28.184355 -9.469126e+00
421361 33782.636719 46962.683594 23194.343750 -117.069237 -35.825882 178.749878 23.017572 -1.335557e+01
421362 33770.289062 46979.636719 23264.500000 80.223549 144.702957 34.936962 21.819851 1.000000e+37
421363 33843.980469 47004.410156 23187.701172 -29.110901 -66.234924 289.332489 23.759918 -1.016439e+01
421364 33824.648438 47140.027344 23173.937500 -66.984566 2.097114 351.832062 14.765328 1.000000e+37
421366 33955.187500 46977.203125 23188.468750 -127.595909 -237.541199 117.961121 15.296123 1.000000e+37
421367 33788.199219 46810.066406 23274.716797 -33.121647 -52.355106 271.309631 17.834383 1.000000e+37
421370 33908.597656 46980.367188 23127.591797 -215.868500 70.475342 350.159973 22.409769 -9.530572e+00
421371 33853.843750 46974.660156 23121.816406 -0.694881 -102.028549 -22.927755 20.513777 -1.203119e+01
421373 33828.191406 47169.902344 23200.121094 11.594595 2.209315 26.821793 13.931229 1.000000e+37
421374 33867.406250 47085.097656 23126.726562 -101.493362 -2.062363 58.488098 11.800094 1.000000e+37
421375 33959.738281 46938.476562 23223.990234 -129.449646 96.868248 -44.896023 12.434568 1.000000e+37
421377 33819.886719 46970.878906 23153.375000 120.844734 -92.671600 -89.749641 16.376432 1.000000e+37
421378 33830.621094 46872.687500 23294.470703 -170.169708 88.529610 111.821358 13.676579 1.000000e+37
421379 33934.523438 47017.417969 23088.775391 -5.248263 -50.231754 106.875618 15.276824 1.000000e+37
421380 33927.144531 47037.511719 23123.634766 -189.412903 -17.348896 -20.823370 12.857746 1.000000e+37
421381 33937.292969 47156.328125 23201.488281 -170.135468 -65.722420 103.677605 11.681056 1.000000e+37
421382 34001.226562 47038.046875 23175.373047 -137.668930 -101.335136 174.763214 11.593681 1.000000e+37
421384 33951.718750 46934.074219 23097.818359 1.490590 126.776321 196.575943 10.968446 1.000000e+37
421385 33833.761719 46928.167969 23188.660156 161.588638 73.659058 257.664307 15.732849 1.000000e+37
421387 33832.687500 47063.597656 23118.564453 74.969749 -34.577953 165.803940 11.197081 1.000000e+37
421388 33897.949219 47079.636719 23092.742188 -24.209297 181.839600 208.502716 8.929440 1.000000e+37
421389 33894.265625 47018.183594 23159.402344 85.406746 -73.398155 146.496567 11.811691 1.000000e+37
421391 33962.683594 46918.890625 23233.689453 -215.841904 -11.786478 29.149944 11.941485 1.000000e+37
421392 33756.472656 47041.222656 23234.585938 -1.458826 93.870872 235.353256 10.438043 1.000000e+37
421394 33862.160156 47079.613281 23172.894531 -125.774384 -160.069412 158.043045 9.346253 1.000000e+37
421396 34004.707031 47016.261719 23109.205078 -141.950211 -42.229401 103.376343 6.670970 1.000000e+37
421397 33940.660156 47066.265625 23130.451172 -193.437744 103.559036 47.456459 6.781939 1.000000e+37
421398 33869.082031 47067.812500 23267.212891 -132.882828 -108.316971 109.075706 8.347692 1.000000e+37
421402 33895.468750 47030.968750 23146.037109 119.003418 19.226011 -43.668976 9.495088 1.000000e+37
425159 34962.378906 47394.781250 24295.802734 -54.146549 105.598579 155.367050 169.301926 -2.127686e+01
425160 35007.925781 47520.960938 24285.496094 -157.925552 25.721766 166.806305 89.028717 -1.806943e+01
425161 34978.957031 47213.183594 24357.925781 103.795807 46.181690 240.130920 69.268715 -1.703846e+01
425162 34881.675781 47170.914062 24338.501953 49.817425 145.327530 225.939346 35.800068 -1.035281e+01
425163 35088.976562 47265.277344 24351.761719 -42.488579 43.314915 267.695312 34.344612 -1.162888e+01
425164 34876.656250 47444.890625 24409.662109 -65.119949 76.466637 233.755310 33.565880 -1.273074e+01
425165 34918.242188 47269.953125 24400.982422 -3.620290 17.645462 242.538467 27.066767 -9.094699e+00
425166 34862.757812 47510.871094 24233.615234 -34.257252 236.584747 211.198578 29.413544 -1.034858e+01
425167 34842.589844 47552.460938 24388.859375 -116.081337 100.305122 134.545334 28.329332 -9.442515e+00
425168 35103.023438 47214.011719 24277.908203 67.473747 68.704300 61.273342 21.100439 1.000000e+37
