#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
379229 66165.906250 58149.597656 18960.947266 69.606316 32.606339 219.255157 245.566223 -2.243018e+01
379230 65917.890625 58087.234375 19105.359375 83.747429 3.147116 266.058472 60.138779 -1.616585e+01
379231 66129.000000 57980.218750 18864.291016 -24.267776 220.051849 310.102875 47.285782 -1.414210e+01
379232 66297.078125 58405.937500 19000.417969 14.004692 60.599674 296.252502 50.347778 -1.488014e+01
379233 66424.460938 58170.386719 18768.625000 176.592072 102.481293 219.925949 42.116127 -1.375460e+01
379234 66102.578125 58214.683594 19020.052734 -112.896446 217.154709 170.265289 45.199333 -1.444037e+01
379235 66153.773438 57898.968750 19024.597656 -8.929789 -96.157928 132.507492 45.606277 -1.444213e+01
379236 66350.984375 58222.578125 19122.025391 -8.201215 -78.779457 159.511612 41.770481 -1.311809e+01
379237 66287.468750 58123.781250 18912.841797 8.557016 -0.033885 495.556671 43.580139 -1.194366e+01
379238 66129.843750 57880.839844 18857.509766 0.731950 175.479233 334.906342 38.845146 -1.068730e+01
379239 66346.242188 58259.226562 18815.388672 143.562988 -42.735970 122.687408 38.782356 -1.303926e+01
379240 66213.882812 58104.230469 19034.632812 -44.733253 67.780296 435.638123 38.584610 -1.332976e+01
379241 66021.617188 58020.812500 18836.843750 204.638504 67.977379 135.468842 32.046078 -1.202441e+01
379242 65993.507812 58175.394531 18997.728516 101.052040 46.863991 358.932037 36.028896 -1.238540e+01
379243 66206.460938 58023.773438 18898.681641 217.697998 -61.087574 264.041595 28.245876 -1.185563e+01
379244 66421.367188 58301.515625 18855.705078 62.951195 6.009483 297.072174 28.003483 -1.152035e+01
379245 66095.078125 58172.894531 19162.712891 269.880432 -73.107033 204.139801 19.122406 1.000000e+37
379246 66403.296875 58244.683594 18851.757812 118.175743 150.085815 307.418396 23.761129 1.000000e+37
379247 66302.195312 58083.964844 18974.406250 -26.282267 163.220322 146.634735 25.873657 -1.161869e+01
