#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
342259 62567.242188 7359.179199 37850.929688 24.800001 -127.289230 -126.660828 268.452026 -2.240084e+01
342260 62473.093750 7385.458008 37940.128906 -151.913025 -263.004059 -258.432404 218.333466 -2.228715e+01
342261 62586.246094 7387.096191 37848.824219 -167.164276 26.013607 -228.093918 115.223854 -1.971299e+01
342262 62417.015625 7714.530762 37815.097656 -25.447189 -242.143982 -319.060791 79.206856 -1.749521e+01
342263 62610.984375 7460.551758 37928.144531 -241.220612 -334.319275 -388.413818 64.544426 -1.688433e+01
342264 62430.703125 7387.692871 37943.582031 -104.658539 -125.498169 -394.350677 79.774193 -1.790197e+01
342265 62496.222656 7509.598633 37891.906250 -186.852783 -390.220642 -262.080597 53.368656 -1.563902e+01
342266 62601.105469 7375.119629 37694.554688 38.246811 -321.285187 -257.364044 45.934402 -1.372522e+01
342267 62457.933594 7155.249512 37779.417969 11.730101 -146.623749 -89.295670 45.976749 -1.370967e+01
342268 62619.238281 7343.881348 38098.980469 -259.711334 -260.192657 -213.044556 48.175873 -1.444266e+01
342269 62427.628906 7326.217773 37962.488281 -299.426697 -129.472015 -176.249161 48.766621 -1.407518e+01
342270 62571.964844 7308.879883 38054.281250 -354.539642 -259.197052 -191.237625 38.876343 -1.210043e+01
342271 62580.085938 7266.038086 38049.960938 -333.843628 -260.116943 -177.286667 39.902855 -1.247612e+01
342272 62330.589844 7507.187012 37870.457031 -77.198936 -338.604919 -229.174103 36.405331 -1.167247e+01
342273 62462.652344 7148.181641 37946.566406 143.042007 -261.497650 -80.297729 34.590462 -1.214019e+01
342274 62726.394531 7282.647949 37905.953125 -44.412498 -22.958345 -197.432693 33.672867 -1.226845e+01
342275 62483.050781 7386.388672 37941.718750 -181.582947 -264.534943 -97.344139 37.695690 -1.771716e+01
342276 62366.910156 7476.105957 37793.542969 207.797546 -113.078239 -200.085617 26.135744 1.000000e+37
342277 62379.785156 7280.277344 37845.382812 131.587585 -119.067314 -398.080627 26.603905 1.000000e+37
342278 62420.027344 7533.240234 37766.871094 -118.267487 -106.542076 58.115055 24.473135 1.000000e+37
342279 62532.679688 7307.797852 38011.699219 -70.913971 -296.230835 -327.309662 31.650879 -1.259747e+01
342280 62396.914062 7362.315430 37988.546875 -286.341187 -159.969177 -354.244537 18.301884 -1.570489e+01
342281 62479.394531 7388.773438 37938.082031 -95.051445 -254.596344 -108.458595 34.382607 -1.750488e+01
342282 62538.195312 7356.549805 37754.125000 166.211685 -205.987534 75.379456 25.737648 1.000000e+37
342283 62532.722656 7391.370605 37907.195312 -478.346375 -243.042221 -174.648743 25.952135 1.000000e+37
342284 62369.726562 7421.222656 37659.433594 -24.111822 -388.431488 -119.339394 21.638454 1.000000e+37
342285 62589.898438 7417.939941 37863.273438 -343.346039 -147.744370 -279.604736 28.171921 -9.027427e+00
342286 62460.074219 7421.771484 37822.902344 -249.567047 -247.070419 48.496529 23.600727 1.000000e+37
342287 62453.945312 7262.418457 37691.531250 49.955746 -256.731812 -207.608200 24.029238 -1.017551e+01
342288 62690.648438 7339.584473 38016.199219 -244.177551 -220.345291 -82.868103 19.117840 1.000000e+37
342289 62432.289062 7469.056152 37940.882812 -283.015503 -239.857132 -311.349121 20.667959 -1.190860e+01
342290 62398.574219 7506.985840 38007.492188 -96.159752 -293.388031 -46.912369 23.089466 1.000000e+37
342291 62596.414062 7541.505371 37868.089844 -74.951469 -74.900108 -175.964508 23.678740 -1.057013e+01
342292 62390.546875 7167.895508 37968.878906 8.107277 -340.432983 -148.661392 19.693026 1.000000e+37
342293 62511.171875 7355.330566 38150.675781 -139.584946 -319.728424 -151.689484 24.951796 1.000000e+37
