#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
336920 47421.277344 4932.717773 40950.136719 166.360168 -198.429886 -75.297676 200.541504 -2.094714e+01
336922 47419.707031 4817.630371 40916.687500 193.304047 -165.859299 -24.890650 186.459320 -2.014426e+01
336923 47631.269531 4732.405762 40695.210938 -16.331854 -5.503157 -50.197483 105.984123 -1.886555e+01
336924 47359.558594 4895.706055 40953.183594 -169.360886 -17.850567 31.134996 111.770470 -1.919601e+01
336925 47420.066406 4896.470215 40900.203125 132.975266 -231.091736 -165.346558 101.094460 -1.858581e+01
336926 47542.570312 5006.938477 40652.550781 133.553696 -292.429260 91.269402 70.368858 -1.678663e+01
336928 47322.308594 4964.159180 41001.199219 102.120262 6.631723 -259.005554 78.494316 -1.738032e+01
336929 47317.300781 4861.780762 41122.199219 195.821487 -158.089203 -188.711441 72.994705 -1.644544e+01
336930 47382.382812 5005.657715 40931.773438 76.658173 -89.015404 67.275612 64.174431 -1.695137e+01
336931 47499.410156 4899.919922 40854.246094 371.128723 -305.044617 -67.571579 55.640167 -1.623491e+01
336932 47552.324219 4625.421387 40782.027344 130.842010 -50.001453 78.008484 49.774841 -1.368264e+01
336933 47658.894531 4844.431641 40653.101562 -9.950247 -57.759682 54.585346 39.702503 -1.167369e+01
336934 47370.222656 4797.792480 40902.539062 61.131496 -353.419189 -379.240845 43.775486 -1.403004e+01
336935 47471.425781 4700.908203 40730.175781 -26.754122 20.250107 -69.720360 37.611855 -1.041760e+01
336936 47531.933594 4998.348633 40666.082031 186.779068 -292.052216 119.610718 43.349373 -1.403473e+01
336937 47305.242188 4877.504883 40862.515625 131.163345 -310.866547 -94.620941 34.166035 -1.317955e+01
336938 47611.589844 4753.343262 40792.406250 202.188507 -49.627811 -174.829239 34.839367 -1.286316e+01
336939 47537.585938 4739.728516 40824.992188 -76.567474 -29.944637 -14.303816 27.184660 -8.655467e+00
336940 47375.394531 4947.431641 40940.863281 -164.609711 -224.779449 280.672974 33.783867 -1.038088e+01
336942 47607.273438 4719.061035 40698.113281 -9.671006 -4.605076 -85.043137 18.865688 1.000000e+37
336943 47484.097656 4640.614258 40970.402344 10.851389 57.281284 -178.728394 21.668760 1.000000e+37
