#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
388857 10661.683594 12140.340820 45746.210938 42.953873 172.497864 -301.509491 176.988449 -2.156431e+01
388858 10589.632812 12029.117188 45740.398438 62.032207 16.573179 -344.251801 182.989822 -2.051004e+01
388859 10670.769531 11905.652344 45499.937500 167.809616 113.920639 -259.909546 48.847496 -1.396251e+01
388860 10648.542969 12073.009766 45717.390625 -57.979137 142.182541 -167.374237 49.832970 -1.678433e+01
388861 10468.750977 12132.064453 45756.000000 221.603241 -43.318157 -343.728638 34.566700 1.000000e+37
388862 10707.147461 12050.734375 45764.003906 245.494263 171.905045 -179.763428 36.873055 -1.087990e+01
388863 10735.523438 11976.507812 45760.191406 -159.122421 -6.450850 -321.353577 36.161434 -1.110159e+01
388864 10483.667969 12110.181641 45856.925781 196.523193 -12.470943 -386.799255 27.874836 1.000000e+37
388865 10494.870117 12075.119141 45741.398438 -15.170223 343.566284 -367.010834 33.943741 -1.163685e+01
388866 10663.669922 12152.007812 45744.066406 132.817291 161.084946 -390.963654 36.183235 -1.776590e+01
388867 10581.408203 11972.181641 45656.777344 -142.405029 194.142578 -218.883560 30.629032 -1.040202e+01
388868 10597.728516 12042.684570 45643.664062 124.852722 7.094461 -223.471191 30.571367 -1.050685e+01
388869 10558.380859 11959.339844 45733.792969 -51.125347 32.843460 -151.980515 32.583488 -1.116043e+01
388870 10554.781250 11979.020508 45621.839844 234.324966 150.411789 -337.205841 28.387363 1.000000e+37
388871 10610.281250 12022.193359 45638.312500 248.333054 303.999725 -353.842224 27.804411 -9.150587e+00
388872 10486.506836 11992.554688 45731.566406 -68.196686 88.862877 -228.977783 24.503313 -8.511123e+00
388873 10625.368164 12064.509766 45605.625000 208.777405 307.726959 -353.604553 20.963892 1.000000e+37
388874 10597.981445 11953.985352 45600.937500 59.116375 217.794388 -223.564484 23.410215 1.000000e+37
388875 10666.957031 12168.533203 45751.523438 104.081451 220.261795 -472.424133 28.967434 -1.359639e+01
388876 10531.158203 12164.394531 45744.898438 54.067253 330.296387 -333.682220 25.422379 -1.046027e+01
388877 10347.126953 12139.236328 45691.898438 85.733368 52.217705 -234.394150 24.750500 -9.050147e+00
388878 10738.086914 12070.224609 45584.785156 -27.428537 -6.913438 -453.630127 19.728085 1.000000e+37
388879 10700.601562 11987.140625 45721.367188 245.708954 -138.650024 -350.134399 19.392693 1.000000e+37
388880 10454.683594 12033.996094 45824.605469 99.620628 -114.213631 -324.999268 19.986916 1.000000e+37
388881 10516.407227 12127.738281 45896.625000 203.771973 23.553823 -392.083832 14.626296 1.000000e+37
388882 10609.239258 11961.377930 45512.707031 225.979172 165.091675 -371.343994 15.665956 1.000000e+37
388883 10608.545898 11917.452148 45698.687500 -188.121048 130.898804 -249.197464 18.981468 1.000000e+37
388884 10410.183594 11998.288086 45762.214844 36.441769 54.173840 -228.935242 19.945190 -1.016484e+01
388885 10558.492188 12021.530273 45665.144531 307.894836 43.949699 -266.599274 17.856722 1.000000e+37
388886 10662.932617 12038.348633 45744.000000 163.746765 268.930237 -347.619720 19.773252 -8.517564e+00
388887 10422.592773 12116.142578 45918.699219 80.148041 97.922523 -304.318695 18.826786 1.000000e+37
388888 10629.864258 12043.748047 45700.824219 229.857712 249.358871 -132.475204 21.105049 -1.036193e+01
388889 10605.845703 12117.030273 45804.433594 -135.886307 -142.047745 -316.004913 22.206448 1.000000e+37
388890 10719.464844 11967.700195 45797.175781 142.691528 173.119202 -281.540771 16.230923 -8.769471e+00
388891 10422.667969 12011.607422 45837.632812 36.592365 -85.016579 -377.472809 16.561558 1.000000e+37
388892 10584.864258 12069.644531 45780.843750 -334.717102 154.374832 -180.352905 19.617619 1.000000e+37
388893 10448.400391 12132.241211 45815.066406 -15.152040 -145.180542 -313.522766 14.677896 1.000000e+37
388894 10597.406250 12093.743164 45628.273438 -77.759521 -64.013275 -348.285492 13.827236 1.000000e+37
388895 10596.662109 12117.461914 45775.894531 -13.933541 314.268188 -355.909821 13.675776 1.000000e+37
388896 10588.820312 12133.996094 45680.718750 29.817896 152.859421 -428.261597 14.286449 -1.049817e+01
388897 10548.579102 12034.622070 45715.777344 -86.227287 328.035400 -286.936493 20.625105 -8.626135e+00
388898 10668.747070 12200.091797 45771.460938 132.459091 305.753418 -186.871109 18.285736 1.000000e+37
388899 10712.574219 12021.737305 45672.101562 -2.217473 206.407761 -252.554031 17.990530 1.000000e+37
388900 10461.281250 12187.928711 45877.359375 -24.964045 298.526459 -204.094604 10.563063 1.000000e+37
388901 10728.133789 11893.672852 45798.296875 -144.523529 96.693863 -345.617584 15.739955 1.000000e+37
388902 10713.237305 12058.791016 45665.324219 118.004143 -73.882904 -394.539276 15.438869 1.000000e+37
388903 10763.678711 12073.046875 45644.531250 -67.876144 3.294498 -458.982422 14.746932 1.000000e+37
388904 10585.639648 11907.500977 45800.425781 -150.186203 131.353638 -390.314240 14.608189 1.000000e+37
388905 10602.759766 12116.694336 45792.476562 -6.409740 358.521179 -260.667267 17.409021 1.000000e+37
388906 10709.347656 11908.056641 45616.121094 201.622742 197.120911 -373.568420 9.938539 1.000000e+37
388907 10619.842773 12089.599609 45738.613281 324.063782 309.307983 -374.250092 16.898941 1.000000e+37
388908 10683.221680 12149.328125 45708.710938 226.119400 -16.642138 -451.873871 14.833769 1.000000e+37
388909 10391.995117 12003.399414 45813.003906 78.923668 95.326714 -208.405502 14.772937 1.000000e+37
388910 10632.381836 12108.538086 45753.050781 89.482819 -71.245529 -67.814995 17.402813 1.000000e+37
388911 10412.079102 12149.970703 45736.511719 243.034576 29.315866 -353.404083 14.271786 1.000000e+37
388912 10793.904297 12139.514648 45732.796875 167.743195 247.278732 -207.370819 12.483891 1.000000e+37
388913 10659.051758 12178.820312 45747.640625 196.900070 163.257355 -556.293213 14.182986 1.000000e+37
