#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
406980 69086.382812 51533.914062 11684.126953 1.689837 -108.089195 103.998611 99.167160 -1.847332e+01
406984 68944.625000 51196.781250 11722.088867 114.389534 -99.502441 -4.099717 30.449667 -1.179682e+01
406985 68780.343750 51409.414062 11652.082031 127.445885 -30.924988 -66.436920 23.992277 1.000000e+37
406986 68944.726562 51399.207031 11738.981445 -34.475327 -109.929192 62.390728 25.177183 1.000000e+37
406997 69099.140625 51545.484375 11655.481445 -86.406921 -107.076843 211.123337 21.775026 1.000000e+37
407003 68947.804688 51164.183594 11793.231445 -38.112827 -96.686646 -22.575798 15.949601 1.000000e+37
407005 68962.289062 51377.785156 11573.040039 120.970940 -130.271530 163.569855 14.838263 1.000000e+37
407006 68769.109375 51318.832031 11739.846680 9.686554 -51.438190 194.324402 13.214014 1.000000e+37
407007 68894.929688 51400.582031 11715.289062 218.994263 -150.177765 112.747780 14.724720 1.000000e+37
407008 68895.523438 51420.582031 11645.447266 -83.149666 -111.439514 122.580017 13.571899 1.000000e+37
407009 68936.781250 51415.242188 11597.561523 106.740257 -108.671852 157.120300 17.258814 1.000000e+37
407014 68958.710938 51431.789062 11647.644531 5.695183 -167.184357 58.130001 15.215185 1.000000e+37
407018 68865.414062 51347.492188 11682.803711 164.268967 -117.794762 -12.426389 13.524062 1.000000e+37
407025 68709.867188 51396.265625 11727.261719 -34.738857 -88.126358 57.530884 16.574154 -8.603189e+00
407029 68927.601562 51242.214844 11768.081055 217.866028 -137.269318 -14.565987 12.029905 1.000000e+37
407036 68898.968750 51419.210938 11494.521484 19.059536 -183.172974 16.343718 11.465248 1.000000e+37
407037 69058.500000 51454.519531 11731.461914 -48.577782 -109.874321 97.036606 10.537884 1.000000e+37
407040 69044.750000 51561.417969 11719.851562 -46.748478 -28.042761 76.073120 8.274884 1.000000e+37
407041 68741.257812 51382.230469 11622.077148 7.520388 -75.015579 13.208550 11.041530 1.000000e+37
407051 68973.140625 51486.492188 11716.228516 54.203362 -149.590179 2.572988 9.064285 1.000000e+37
455890 69897.648438 52953.000000 12508.503906 11.701251 -128.287262 76.504066 162.115524 -2.044296e+01
455891 69912.054688 53084.734375 12384.469727 -40.165668 -198.285919 146.134583 71.437096 -1.684927e+01
455892 69749.164062 52876.531250 12557.434570 123.084290 -25.917175 107.149986 30.723152 -1.092791e+01
455893 69889.460938 52947.660156 12510.560547 61.267429 -248.236374 -0.615253 29.281147 -1.726724e+01
455894 69779.398438 52990.335938 12547.060547 16.819132 -193.406113 18.553329 32.669266 -1.122132e+01
455895 69929.914062 52978.320312 12373.802734 147.198914 -133.177597 200.859879 23.252710 1.000000e+37
455896 69809.460938 53033.128906 12468.543945 9.973283 -38.354877 103.461380 22.676109 1.000000e+37
455897 69790.445312 52829.734375 12575.474609 91.300110 1.534317 92.366501 19.679195 1.000000e+37
455898 69993.796875 52984.312500 12633.421875 32.187397 -234.610962 -23.907169 17.552977 1.000000e+37
455899 69865.757812 52817.625000 12448.703125 24.063066 -68.168434 56.864418 21.683414 1.000000e+37
455900 70027.265625 52872.085938 12417.205078 -8.333494 -157.264008 -41.959583 14.922164 1.000000e+37
455901 69970.695312 52881.984375 12549.722656 37.056019 -302.357117 95.924606 12.557658 1.000000e+37
455902 69997.078125 52868.746094 12510.697266 14.494634 -274.699280 18.791950 11.865821 1.000000e+37
455903 69909.593750 53053.007812 12565.948242 137.968185 -216.176453 32.532875 12.789537 1.000000e+37
455904 69861.851562 52940.886719 12508.312500 95.941261 -171.864746 92.385170 10.252040 1.000000e+37
455905 69852.210938 52983.308594 12501.691406 10.782586 -154.839539 102.214325 10.398644 1.000000e+37
455906 69901.992188 52899.507812 12384.753906 123.706161 -98.981468 212.086075 11.917830 1.000000e+37
455907 69935.968750 52867.125000 12424.598633 -103.090660 -162.290985 -21.573925 14.359190 1.000000e+37
455908 70003.734375 52903.539062 12550.576172 27.999758 -288.100037 114.014885 8.914536 1.000000e+37
455909 69978.414062 52909.335938 12445.581055 2.880144 -51.240364 70.797104 17.330805 1.000000e+37
455910 69841.796875 53022.675781 12454.470703 16.029608 -17.005699 214.515518 8.508621 1.000000e+37
455911 69940.867188 52983.437500 12388.585938 139.054611 -169.010117 195.931976 11.432728 1.000000e+37
455912 69898.500000 52915.230469 12534.977539 -2.893902 -41.745163 185.517578 14.586124 1.000000e+37
455913 69927.382812 52856.472656 12525.849609 -129.225067 -204.587952 123.906311 8.887454 1.000000e+37
455914 69905.273438 53076.281250 12350.331055 159.938660 -164.236298 178.107376 9.711349 1.000000e+37
455915 69916.460938 52939.550781 12487.096680 -24.210464 -265.093658 -148.849762 12.487993 1.000000e+37
455916 69967.445312 52995.300781 12374.500000 -99.830879 -140.714157 142.860458 7.258644 1.000000e+37
