#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
393722 33668.050781 68425.125000 4754.593262 -199.706406 53.649178 -187.321838 181.209656 -2.020059e+01
393723 33828.355469 68742.343750 4845.233398 -273.194397 -22.153547 -327.457825 78.943909 -1.731737e+01
393724 33711.308594 68553.460938 4891.076660 -114.211845 -71.225449 -182.627899 73.111618 -1.681838e+01
393725 33660.269531 68286.062500 4762.328613 -346.862366 13.175717 -359.110077 61.956356 -1.566078e+01
393726 33436.863281 68303.234375 4921.603516 -213.067581 79.016632 -84.498245 49.844807 -1.504268e+01
393727 33499.132812 68390.304688 4804.070312 -358.702332 122.122993 -125.644760 48.061440 -1.450424e+01
393728 33638.054688 68384.656250 4794.375488 56.540688 249.562164 -79.721840 50.618443 -1.436494e+01
393729 33631.210938 68398.015625 4652.588867 -288.522034 136.668686 -52.199444 51.713234 -1.494393e+01
393730 33381.488281 68329.328125 4673.147949 -66.793777 83.098824 -55.652214 41.067326 -1.173263e+01
393731 33522.015625 68377.664062 4991.929688 -232.063492 -106.123161 -229.475479 29.531427 1.000000e+37
393732 33444.726562 68328.179688 4711.363770 -92.832458 206.565796 -101.008804 27.323498 -9.463789e+00
393733 33572.667969 68487.625000 4901.071289 -245.108643 -143.759476 -221.757965 26.406565 1.000000e+37
393734 33748.839844 68336.328125 4807.369141 -305.816162 -26.195410 -184.997284 32.093922 -1.263544e+01
393735 33692.949219 68540.609375 4618.353516 -198.528412 82.215057 -215.017151 31.384224 -1.433783e+01
393736 33736.992188 68462.625000 4544.663574 -175.271973 120.462212 20.608282 25.632591 1.000000e+37
393737 33804.625000 68751.414062 4812.761719 -236.594696 -58.476208 -346.857147 31.029058 -1.026438e+01
393738 33789.476562 68457.718750 4869.813965 -179.558792 -83.389442 -81.574768 30.014004 -1.159337e+01
393739 33788.492188 68368.921875 4627.320312 -388.384827 -65.296127 -130.006622 29.797237 -8.974804e+00
393740 33752.562500 68593.312500 4806.147461 -86.349457 222.757370 -235.622879 23.573618 1.000000e+37
393741 33535.136719 68242.984375 4689.268555 -286.630096 -51.178806 -187.406952 25.005102 -1.131434e+01
393742 33683.878906 68592.523438 4912.795898 -124.443855 -90.119392 -185.666443 24.652756 -1.202256e+01
393743 33551.980469 68444.804688 4904.448242 -144.465347 265.325745 -174.498657 19.747652 1.000000e+37
393744 33748.523438 68460.335938 4813.104980 -340.741577 30.415352 -298.972229 22.230003 -1.247406e+01
393745 33375.382812 68384.523438 4794.705566 -113.289742 133.527863 -70.159431 18.067669 1.000000e+37
393746 33872.972656 68369.781250 4879.152832 -227.575195 -28.561653 -212.510895 22.044024 1.000000e+37
393747 33907.648438 68768.296875 4856.357910 -373.689575 12.342612 -151.081909 20.379700 1.000000e+37
393748 33927.664062 68764.156250 4884.351562 -334.028778 15.957362 -289.843353 19.585262 1.000000e+37
393749 33579.277344 68313.523438 4829.482422 -158.826691 -87.413452 -336.505890 19.540436 1.000000e+37
393750 33720.289062 68431.992188 4865.819824 -137.955719 138.931625 -300.654907 24.916462 -9.146060e+00
393751 33595.570312 68477.398438 4883.102051 -232.564194 -175.707382 -236.065918 19.183100 1.000000e+37
393752 33597.710938 68380.773438 4614.333496 -103.056656 -3.165163 -247.994339 24.481121 -9.932503e+00
393753 33640.000000 68489.437500 4683.592285 -282.455780 50.959099 -37.812325 24.509609 -1.022270e+01
393754 33316.832031 68381.257812 4723.846191 -288.389099 20.651903 -144.699707 21.294752 -8.800897e+00
393755 33755.632812 68488.898438 4769.862793 54.112431 65.309471 -287.416412 21.852753 1.000000e+37
393756 33820.148438 68522.492188 4649.825684 -245.249039 -7.930547 -200.802063 20.985350 -1.128892e+01
393757 33604.570312 68396.273438 4791.396484 -130.256958 94.297340 65.146004 23.499687 1.000000e+37
393758 33845.667969 68765.468750 4734.497070 -209.239273 -76.458641 -160.378860 19.483976 1.000000e+37
393759 33651.265625 68584.773438 4777.887207 -76.452248 -19.834589 -140.451508 19.980989 1.000000e+37
393760 33878.675781 68734.125000 4838.593750 -380.981598 30.349051 -104.959801 14.119924 1.000000e+37
393761 33553.839844 68448.218750 4820.738770 -396.754517 -118.966377 -183.249985 16.165617 1.000000e+37
393762 33710.929688 68453.718750 4770.816406 -212.193665 73.066368 -445.505219 19.334005 -8.903584e+00
393763 33483.785156 68404.953125 4776.616699 0.294748 68.746231 -64.557953 17.077885 1.000000e+37
393764 33713.507812 68538.359375 4827.896973 -136.709869 -13.122894 -368.963470 19.312744 -9.916018e+00
393765 33701.996094 68430.570312 4834.345215 -409.876038 39.789101 -137.637115 18.448181 1.000000e+37
393766 33669.648438 68458.171875 4837.254395 0.397981 -54.275146 -259.421448 17.694544 1.000000e+37
393767 33882.585938 68640.171875 4711.531250 -354.170441 -8.301585 -314.096527 14.817289 1.000000e+37
393768 33811.386719 68752.867188 4846.702148 -281.848511 -54.165146 -367.188477 13.266545 1.000000e+37
393769 33677.132812 68446.726562 4779.778809 -211.239853 155.644440 -421.222046 20.273537 -1.061968e+01
393770 33600.843750 68336.875000 4750.727051 -314.134399 122.015083 -371.276642 15.606994 1.000000e+37
393771 33812.316406 68616.320312 4657.054688 -384.985657 -7.298563 -270.781952 12.711237 1.000000e+37
393772 33579.511719 68298.921875 4873.258301 -216.560745 -102.405060 -306.178741 12.932987 1.000000e+37
393773 33570.582031 68259.125000 4710.932617 -383.871216 123.292130 -93.754776 12.813156 1.000000e+37
393774 33752.078125 68407.210938 4774.050293 -176.871994 -83.447639 -302.190887 13.560088 1.000000e+37
393775 33613.410156 68299.226562 4805.251953 -379.016693 92.528290 -286.601471 12.491212 1.000000e+37
393776 33736.898438 68315.437500 4759.983398 -313.024170 138.350266 -215.394379 14.982122 -9.535505e+00
393777 33829.914062 68504.523438 4600.309082 -27.216742 66.264091 -154.940796 13.414380 1.000000e+37
393778 33635.679688 68344.125000 4703.724609 -118.642891 -48.321461 -447.756744 13.556443 1.000000e+37
393779 33599.132812 68583.656250 4761.801758 -184.961334 -173.755890 -194.773224 11.776209 1.000000e+37
393780 33745.851562 68556.554688 4795.774414 -387.819824 149.647766 -62.183949 10.949410 1.000000e+37
393781 33533.921875 68359.984375 4778.006836 -425.710999 35.452759 -164.279892 12.048160 1.000000e+37
393782 33465.960938 68257.140625 4914.524902 -174.746994 15.754086 -86.047638 10.743185 1.000000e+37
393783 33651.867188 68422.859375 4925.101074 -297.079407 -46.958572 -193.149765 16.810766 1.000000e+37
393784 33838.257812 68417.421875 4624.426758 -280.818176 126.357162 -217.721985 12.076622 1.000000e+37
393785 33716.296875 68632.218750 4868.905762 -144.249359 -127.155167 -93.897621 10.593258 1.000000e+37
393786 33863.003906 68732.812500 4935.264160 -230.210144 -106.678329 -171.930237 11.388110 1.000000e+37
393787 33809.785156 68399.398438 4815.898438 -76.774536 -129.048004 -216.373581 12.898066 1.000000e+37
393788 33733.062500 68577.351562 4607.517090 -284.685364 37.795692 -289.266693 14.509693 1.000000e+37
393789 33723.050781 68491.671875 4570.527344 -344.404785 13.333191 -184.474945 14.716024 1.000000e+37
393790 33658.144531 68599.601562 4867.663574 -253.776917 128.657806 -203.962997 13.511730 1.000000e+37
393791 33630.679688 68492.796875 4660.779297 -323.700195 -182.025925 -186.635651 11.361965 1.000000e+37
393792 33579.894531 68375.085938 4685.967285 -123.416168 32.750645 -7.428772 13.112066 1.000000e+37
393793 33586.859375 68399.117188 4672.170898 -225.895035 -177.452957 -80.662682 12.744949 1.000000e+37
393794 33676.691406 68540.148438 4654.862793 -118.511757 -27.509745 -275.868774 11.802918 1.000000e+37
393795 33605.085938 68329.156250 4581.435547 -284.951508 29.646147 -343.732208 9.579157 1.000000e+37
393796 33470.406250 68280.242188 4905.248535 -93.417213 198.067642 -202.795059 8.599185 1.000000e+37
393797 33747.148438 68534.320312 4553.559082 -235.131042 222.499527 -283.518494 9.853271 1.000000e+37
393798 33680.878906 68523.812500 4704.516113 -181.672897 100.718788 -387.811310 10.409463 1.000000e+37
393799 33671.839844 68307.031250 4745.862305 -272.146698 300.890808 -245.532410 11.099385 1.000000e+37
393800 33755.855469 68465.609375 4796.241211 -266.894714 -91.496719 -357.699036 11.042138 1.000000e+37
393801 33530.949219 68262.304688 4767.787109 -211.923538 -67.607010 -32.425800 13.060918 1.000000e+37
393802 33581.355469 68247.085938 4929.631348 -163.582703 114.674828 -188.171646 10.276274 1.000000e+37
393803 33821.429688 68480.703125 4837.771484 -80.911980 124.018021 -378.140961 10.012825 1.000000e+37
393804 33527.558594 68360.914062 4629.510742 -370.907654 -34.624096 -278.207428 9.404157 1.000000e+37
393805 33752.914062 68582.843750 4797.918457 -92.592377 203.831039 -248.779251 9.574855 1.000000e+37
393806 33954.445312 68515.320312 4803.265137 -320.173340 -44.795204 -139.220428 6.807548 1.000000e+37
393807 33620.726562 68456.765625 4738.177246 -270.783966 240.628494 -26.463556 10.704207 1.000000e+37
393808 33619.593750 68242.562500 4760.501465 -175.976196 -5.122243 -363.005219 9.652503 1.000000e+37
393809 33573.882812 68485.218750 4915.346680 -240.735672 -154.731598 -225.735596 11.414940 1.000000e+37
393810 33571.738281 68428.382812 4615.441406 -143.399689 244.413666 -107.711937 8.622659 1.000000e+37
393811 33482.285156 68244.406250 4639.676270 -64.517174 122.113136 -40.587959 6.020047 1.000000e+37
393812 33639.722656 68687.523438 4989.764648 -188.780472 -89.510246 -169.893463 7.011531 1.000000e+37
393813 33647.828125 68339.062500 4706.396484 -360.329315 69.608803 -404.954895 13.595510 1.000000e+37
393814 33887.417969 68710.742188 4891.685547 -63.795792 60.008808 -270.298523 8.871393 1.000000e+37
416998 33155.488281 67065.710938 4550.527344 -195.765518 171.486176 -199.226639 195.826019 -2.081478e+01
416999 33009.277344 66962.984375 4555.538574 -240.787674 313.236023 -84.198997 72.514954 -1.722379e+01
417000 33236.003906 67059.945312 4798.817871 -250.942032 170.884079 -186.256607 57.580029 -1.574846e+01
417001 33022.398438 66931.585938 4397.070312 -188.500854 338.051178 -130.996460 47.557198 -1.322697e+01
417002 33147.378906 67105.000000 4539.340820 -154.759003 203.054932 85.636162 54.380627 -1.478807e+01
417003 32990.101562 66868.359375 4554.523438 -242.718658 283.362213 -57.295811 38.572659 -1.190705e+01
417004 33250.441406 67085.054688 4610.918457 -180.587234 223.976837 -10.538159 38.671204 -1.049529e+01
417005 33257.652344 66977.851562 4545.446289 -258.730713 37.649158 -319.354065 27.425331 1.000000e+37
417006 32917.851562 66887.937500 4614.266602 -313.261047 287.370300 -100.943573 15.147371 1.000000e+37
417007 33190.988281 67331.929688 4657.167480 -240.360504 247.457642 -190.642303 18.815817 1.000000e+37
417008 33244.195312 67036.484375 4529.395508 20.417431 268.595703 -242.258926 17.629122 1.000000e+37
