#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
339439 59847.058594 68570.015625 46160.832031 29.706480 52.795780 -152.264038 232.046341 -2.158927e+01
339440 59815.687500 68435.609375 46061.066406 -37.412529 -74.790161 -208.830673 204.488495 -2.134218e+01
339441 59813.375000 68323.351562 46343.550781 108.797585 176.899887 -24.771069 66.770882 -1.581830e+01
339442 59930.089844 68262.625000 46302.437500 34.952450 149.031250 -359.999725 46.418068 -1.313840e+01
339443 59876.226562 68240.843750 46110.347656 -188.422211 141.381393 -157.770248 51.203106 -1.420581e+01
339444 59805.105469 68416.875000 46029.417969 -87.794136 -274.123901 -468.460510 50.298374 -1.684843e+01
339445 59633.457031 68308.265625 45967.183594 84.958046 -89.420853 14.933089 35.616127 -8.658021e+00
339446 59569.832031 68401.734375 46255.906250 191.713364 132.740036 -249.871124 35.319363 -1.167232e+01
339447 59788.851562 68522.109375 46024.890625 96.389465 -297.371155 -457.370514 38.455059 -1.342272e+01
339448 59817.417969 68474.835938 46203.640625 163.469849 244.298752 -194.007172 33.423573 -1.375413e+01
339449 59934.441406 68511.320312 46199.914062 6.300859 -234.866043 -518.173035 35.311104 -1.088305e+01
339450 59748.953125 68548.195312 46131.175781 -45.652260 151.654358 157.212158 35.889809 -1.288346e+01
339451 59952.398438 68335.554688 46162.746094 -229.347305 117.399574 -284.699036 30.522707 -9.939660e+00
339452 59730.414062 68474.953125 46120.941406 -102.228706 165.777664 71.856590 26.830570 -8.761518e+00
339453 59672.667969 68740.460938 46083.082031 -88.811264 60.057800 -117.214523 22.740191 -7.914155e+00
339454 59893.320312 68657.273438 46042.085938 78.773964 276.958099 -169.499359 25.738989 -1.009212e+01
339455 59768.359375 68595.343750 46199.140625 -306.001190 84.815788 -46.148460 27.563238 -1.252748e+01
339456 59900.980469 68351.265625 46338.113281 -183.493256 77.009628 -239.502991 24.269884 -8.599527e+00
339457 59750.980469 68559.203125 46160.289062 -149.177933 -54.952778 -491.128784 28.061764 -9.549767e+00
339458 59859.527344 68593.929688 46103.562500 -208.098740 232.585403 -208.304520 28.419905 -1.136600e+01
339459 59659.878906 68646.765625 46180.175781 -85.821640 -179.059799 -99.931160 25.904333 -9.348761e+00
339460 59795.054688 68521.171875 46237.003906 -147.890289 249.069672 116.831924 25.902880 -8.628957e+00
339461 59803.781250 68559.148438 46145.855469 33.065884 507.252472 -241.971725 27.134069 1.000000e+37
339462 59807.312500 68405.507812 46123.636719 -9.840895 -269.741211 112.090523 27.026590 -8.353393e+00
339463 59993.085938 68475.242188 46081.535156 194.801010 152.539719 -9.473610 20.723434 1.000000e+37
339464 59831.406250 68484.937500 46293.941406 129.600250 218.440765 -408.433411 21.484203 1.000000e+37
339465 59925.750000 68274.789062 46280.867188 78.785706 164.555069 -344.995819 23.032120 1.000000e+37
339466 59762.039062 68624.890625 45969.578125 254.109283 -158.336426 -200.945404 23.015387 -1.036232e+01
339467 59770.531250 68359.570312 45968.539062 -10.379245 92.711166 -127.171074 20.783094 -1.087111e+01
339468 59911.640625 68513.710938 46195.046875 42.307400 -261.086121 -535.841858 25.480579 1.000000e+37
339469 59780.652344 68744.476562 46336.773438 -97.842026 -218.862915 -182.960220 21.145645 1.000000e+37
339470 59757.875000 68629.562500 46084.117188 -130.028778 33.295544 -56.299225 17.495886 1.000000e+37
339471 59934.390625 68506.578125 46267.746094 -27.071648 -115.978577 -446.114166 20.837185 1.000000e+37
339472 59753.289062 68713.468750 46144.488281 98.958900 262.201691 -21.324768 23.634087 1.000000e+37
339473 59885.417969 68648.742188 46191.242188 -285.099365 95.046066 -98.505264 21.456535 1.000000e+37
339474 60024.550781 68464.132812 46155.687500 -58.891098 249.356445 -52.946110 19.438665 1.000000e+37
339475 60087.070312 68583.226562 46175.406250 -197.915894 -38.475365 -166.000000 20.834909 1.000000e+37
339476 59665.609375 68475.140625 46086.406250 45.680611 49.787029 -52.339340 24.082558 -1.098571e+01
339477 59896.710938 68333.328125 46248.000000 22.172167 106.537605 -230.727158 21.633867 1.000000e+37
339478 59812.789062 68360.414062 46202.906250 136.605118 -43.759430 90.161583 16.790049 1.000000e+37
339479 59944.199219 68347.570312 46112.886719 19.927229 -47.257133 -46.892826 24.062534 -9.351389e+00
339480 59560.910156 68637.656250 46089.187500 -25.386606 -163.159470 25.448854 16.968842 1.000000e+37
339481 59837.464844 68567.304688 46082.707031 360.726135 -84.216972 -374.746490 19.981787 1.000000e+37
339482 59698.906250 68556.335938 46241.835938 266.482025 152.973038 -331.320679 15.164479 1.000000e+37
339483 59661.863281 68526.117188 46109.109375 0.707873 -111.474930 56.859062 20.209974 1.000000e+37
339484 59801.941406 68611.062500 46429.179688 122.555420 -63.014107 -480.646606 14.037348 1.000000e+37
339485 60049.089844 68655.000000 46232.371094 -106.260361 155.791336 -120.522644 16.461624 1.000000e+37
339486 59925.082031 68454.070312 46164.265625 -107.333046 -194.765076 -318.772461 18.052235 1.000000e+37
339487 59650.984375 68436.070312 45966.894531 -141.237000 -45.214851 -134.508240 14.549828 1.000000e+37
339488 59904.886719 68534.617188 46291.984375 112.321625 -257.172455 -74.444054 19.611246 1.000000e+37
339489 59499.597656 68528.828125 46053.914062 -107.296082 152.668533 -104.623581 11.072422 1.000000e+37
339490 59875.906250 68653.250000 46106.406250 148.879059 -250.592651 -356.424835 19.695295 1.000000e+37
339491 59697.929688 68640.875000 46208.589844 66.606743 -70.309792 -61.814636 18.170935 1.000000e+37
