#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
408760 26926.396484 74601.039062 62300.265625 108.295067 -86.444862 92.515320 182.735275 -2.064238e+01
408761 26960.390625 74546.835938 62500.070312 73.925339 -3.018400 211.341034 51.064335 -1.513727e+01
408762 27159.265625 74603.406250 62296.550781 98.566040 -103.832771 143.163254 50.815277 -1.563242e+01
408763 26927.193359 74409.250000 62262.816406 86.103493 4.245315 -81.953911 52.043377 -1.384142e+01
408764 26920.947266 74447.593750 62348.996094 87.092827 -218.356995 127.843086 44.695511 -1.620078e+01
408765 27009.958984 74641.781250 62197.050781 123.904991 -146.824173 -39.188740 44.822685 -1.488040e+01
408766 27031.779297 74685.945312 62204.714844 160.119095 -151.129318 -22.385296 38.716526 -1.354149e+01
408767 27118.927734 74788.093750 62263.777344 114.969849 -160.825455 29.171301 34.382568 -1.061034e+01
408768 26968.638672 74707.976562 62301.558594 32.648342 -231.068695 119.439156 36.877140 -1.379564e+01
408769 26798.195312 74357.046875 62241.167969 235.046982 -168.323380 133.823395 27.463161 -9.371451e+00
408770 26643.064453 74657.070312 62304.871094 47.963272 -105.090965 75.845421 32.251183 -1.059641e+01
408771 26904.771484 74563.703125 62299.808594 -46.703373 -267.342682 134.259827 33.067509 -1.420719e+01
408772 26937.773438 74796.640625 62235.269531 135.070816 -86.950287 -66.330879 26.354010 1.000000e+37
408773 26840.273438 74614.632812 62506.066406 236.922729 -155.475510 203.850143 23.022007 1.000000e+37
408774 26959.376953 74620.179688 62157.164062 271.976135 -207.895508 67.376915 21.468346 1.000000e+37
408775 26947.269531 74580.859375 62545.785156 160.225662 -25.452517 -20.665749 26.037205 -1.035794e+01
408776 26913.630859 74476.062500 62116.011719 151.712402 -214.575043 222.475815 19.249956 1.000000e+37
408777 26868.687500 74725.164062 62242.593750 66.884407 -112.857063 143.582672 21.240404 -1.181305e+01
408778 27258.878906 74660.585938 62323.082031 64.019104 -138.286606 101.078873 14.932848 1.000000e+37
408779 27025.437500 74892.554688 62272.105469 134.533188 -170.818878 58.026283 16.597792 1.000000e+37
408780 26807.101562 74550.445312 62500.472656 103.741516 21.355997 -1.285131 19.873901 1.000000e+37
408781 26918.246094 74742.320312 62184.011719 -65.592613 -150.935623 69.550339 21.319065 1.000000e+37
408782 26890.976562 74632.320312 62243.406250 195.512802 -205.059235 285.454926 16.689779 1.000000e+37
408783 26858.962891 74606.250000 62234.437500 -48.010109 -185.282669 175.571564 20.107044 -9.578980e+00
408784 27024.984375 74523.773438 62334.847656 124.836845 -50.837704 -39.271702 18.577068 -1.084183e+01
408785 26980.523438 74565.984375 62319.839844 287.313477 -143.208939 140.022903 16.700033 -1.016273e+01
408786 26823.804688 74645.890625 62382.453125 278.017761 9.422238 31.598597 17.715769 1.000000e+37
408787 27142.781250 74626.468750 62243.226562 130.483780 -78.565681 196.124542 15.488212 1.000000e+37
408788 27094.113281 74768.312500 62288.960938 86.311241 -267.942810 146.347397 13.081487 1.000000e+37
408789 26800.083984 74634.078125 62461.406250 259.377228 -145.567642 196.325180 13.293069 1.000000e+37
408790 27264.593750 74632.296875 62321.621094 71.360710 -138.046219 91.242378 12.615181 1.000000e+37
