#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
385343 4127.762695 1042.662598 16068.818359 123.165535 102.833221 86.663483 149.694687 -2.003849e+01
385344 4093.043945 876.971436 15816.445312 175.872025 263.579712 112.934059 162.756943 -2.075548e+01
385345 4092.389648 853.978088 15566.170898 111.834305 215.478836 51.794125 72.315247 -1.659291e+01
385346 4044.027344 971.450928 15815.326172 128.775726 259.754547 -27.326960 66.767815 -1.731828e+01
385347 4095.543945 1069.999512 16044.750000 239.516235 130.684036 197.048691 77.692612 -1.772019e+01
385348 4072.448486 1150.863647 16113.839844 225.726898 199.849686 113.951172 61.409126 -1.674111e+01
385349 4103.437500 679.031189 15713.242188 233.160049 276.115326 78.445343 55.804379 -1.498443e+01
385350 4046.306396 681.077759 15821.867188 116.298996 319.120972 -24.541319 52.612797 -1.498774e+01
385351 4060.258789 651.755249 15742.232422 110.755058 307.176392 21.629044 52.096123 -1.512526e+01
385352 4271.718262 1009.441833 15759.477539 194.143509 228.632629 178.660202 49.192524 -1.422237e+01
385353 4035.818115 1234.735352 16049.820312 73.150627 81.240791 31.441746 51.257225 -1.388981e+01
385354 4179.019043 1109.550659 15959.541016 199.581146 107.188850 -122.690201 49.997375 -1.463381e+01
385355 3918.760986 701.380371 15857.215820 246.656662 155.673508 122.660431 36.842598 -1.061459e+01
385356 4141.021484 755.518677 15792.918945 299.617584 202.303787 204.603958 41.459637 -1.120859e+01
385357 3996.735596 938.738953 16054.565430 154.244415 71.821953 108.493294 41.571236 -1.344280e+01
385358 4098.981934 1013.680908 16171.029297 225.541519 303.687958 -85.979584 41.479458 -1.171689e+01
385359 3992.853516 815.800781 15615.121094 215.533493 355.542725 131.903290 35.219948 -1.188761e+01
385360 4083.350586 913.254578 15763.790039 302.501434 273.219055 271.566162 41.646851 -1.231128e+01
385361 4060.856445 1158.785400 16207.392578 198.097183 195.060989 69.515572 35.397839 -1.141251e+01
385362 4095.688965 1063.442261 16019.406250 194.475677 248.772125 -65.210808 43.810040 -1.380985e+01
385363 4094.283203 876.516968 15714.356445 22.824806 180.970703 264.428711 33.889671 -1.012808e+01
385364 4129.246094 992.949036 16070.251953 106.258354 114.276207 41.246292 33.006954 -1.496504e+01
385365 4010.161865 1239.705322 16071.211914 141.377396 129.511520 -88.393196 28.087540 1.000000e+37
385366 3990.766602 1258.125977 16147.916992 99.140167 155.196869 -96.377800 24.666965 1.000000e+37
385367 3951.552490 900.679138 15913.907227 260.656250 217.841629 66.801163 26.956409 -8.984754e+00
385368 4134.970703 1086.673462 16132.556641 259.060120 -55.664215 42.910427 27.358841 -1.087073e+01
385369 4075.386230 921.131897 16120.422852 150.205582 135.643097 151.796982 22.150906 -9.432536e+00
385370 4073.100830 1090.450073 16139.066406 152.026917 177.836685 -168.990555 22.554905 1.000000e+37
385371 4043.010498 824.790955 15790.545898 65.044952 210.431564 26.496532 25.765331 -1.245928e+01
385372 4108.732910 1067.661499 15816.418945 71.930237 239.914505 201.964966 21.803970 1.000000e+37
