16.9059058   33.6723606   28.37183354
16.9059058   33.6723606   28.37183354
20.43437659   30.03940439   38.34516071
17.19944527   33.86090678   28.46595224
20.27484385   29.94627387   38.66672419
16.76896872   33.30100349   28.29542487
10.32893913   46.1286131   21.24660908
10.32893913   46.1286131   21.24660908
14.46416586   44.43759233   15.56334463
14.46416586   44.43759233   15.56334463
14.46416586   44.43759233   15.56334463
14.46416586   44.43759233   15.56334463
21.22187111   30.68736974   24.60758211
15.62787138   44.28477749   25.4872856
15.62787138   44.28477749   25.4872856
33.24834382   39.51351155   15.22283779
33.24834382   39.51351155   15.22283779
33.24834382   39.51351155   15.22283779
21.61764575   40.87707287   14.65944714
2.29153638   6.33771215   61.59933452
2.29153638   6.33771215   61.59933452
2.29153638   6.33771215   61.59933452
2.29153638   6.33771215   61.59933452
6.40575241   30.90409725   46.19799524
6.40575241   30.90409725   46.19799524
6.40575241   30.90409725   46.19799524
6.40575241   30.90409725   46.19799524
6.40575241   30.90409725   46.19799524
20.54716376   43.2602621   31.50801808
22.55840155   17.20177534   43.92881277
56.2493932   13.25451943   5.20626709
23.99387214   40.08850867   14.60768339
23.99387214   40.08850867   14.60768339
24.99099376   38.39219705   14.51930271
6.34246057   31.2824757   45.54164782
6.34246057   31.2824757   45.54164782
6.34246057   31.2824757   45.54164782
6.34246057   31.2824757   45.54164782
23.82236991   39.73971367   14.33214748
23.82236991   39.73971367   14.33214748
23.82236991   39.73971367   14.33214748
23.82236991   39.73971367   14.33214748
11.73558813   29.29758983   47.34034083
59.35652841   17.35214382   6.20170684
2.44315562   5.13060923   57.57636515
59.52965617   19.83972577   5.73560292
2.72052308   60.02335016   48.08078344
3.35941346   24.03486447   58.37087969
16.8467345   43.3133664   15.07603117
16.8467345   43.3133664   15.07603117
50.56595344   37.05832392   25.64214518
10.82985844   40.54515888   11.29499802
46.53277914   62.263279   56.84898049
6.32479855   31.30776795   45.92687059
6.32479855   31.30776795   45.92687059
6.32479855   31.30776795   45.92687059
6.32479855   31.30776795   45.92687059
6.32479855   31.30776795   45.92687059
12.46834046   40.6655331   36.18659173
33.31950091   39.82792419   15.31485909
33.31950091   39.82792419   15.31485909
33.31950091   39.82792419   15.31485909
25.50601013   49.58281422   8.59340533
25.50601013   49.58281422   8.59340533
39.52724252   17.71209312   26.25837504
55.80235378   5.19580279   36.6702706
33.89788081   39.24653877   17.30650495
29.09435701   39.06782933   14.71596293
29.09435701   39.06782933   14.71596293
29.09435701   39.06782933   14.71596293
29.09435701   39.06782933   14.71596293
2.28801472   6.3175881   62.03653927
2.28801472   6.3175881   62.03653927
2.28801472   6.3175881   62.03653927
48.73973123   55.35176717   22.07425003
35.1171991   15.78487611   27.63285689
21.44402565   41.04328629   14.79618496
60.61696916   57.20837483   3.29381265
26.55135045   37.20378911   13.83418779
26.55135045   37.20378911   13.83418779
21.56561572   30.77384585   25.08850003
29.40883155   41.25610275   25.88597364
56.84326186   55.77017686   29.20250322
30.08511901   59.72531439   29.26988404
37.76062859   61.4355449   55.86130879
40.5986029   54.79110676   38.58380522
5.03893077   23.35636052   8.56734301
60.81899796   10.05082071   28.27480791
44.64615603   19.02976898   26.38066345
44.64615603   19.02976898   26.38066345
44.64615603   19.02976898   26.38066345
44.64615603   19.02976898   26.38066345
44.64615603   19.02976898   26.38066345
42.07367281   45.47714074   12.20474233
42.07367281   45.47714074   12.20474233
58.56426057   8.65838416   33.12727828
21.52729168   30.60718491   24.72359219
21.52729168   30.60718491   24.72359219
18.35103748   35.32350957   10.24786907
27.461832   2.20179079   0.10750775
60.26107807   5.97890697   28.47346424
15.31359177   44.17876976   15.64638471
15.31359177   44.17876976   15.64638471
1.51397547   57.14519628   29.3193515
42.39310792   53.9921289   37.43765673
23.09287611   29.86107174   57.55936546
46.28627875   62.00654649   56.85426874
16.07566198   43.37009575   25.99461943
0.42992459   11.39780568   50.56652406
13.72478653   45.62260725   16.53299404
13.72478653   45.62260725   16.53299404
16.95299144   43.21137615   15.00282435
16.95299144   43.21137615   15.00282435
44.28885   18.91364592   26.37993219
44.28885   18.91364592   26.37993219
44.28885   18.91364592   26.37993219
2.69046304   60.20328234   48.18536141
6.19257575   31.02631171   45.55780996
6.19257575   31.02631171   45.55780996
6.19257575   31.02631171   45.55780996
6.19257575   31.02631171   45.55780996
6.19257575   31.02631171   45.55780996
33.29768511   38.74472148   15.52085621
33.29768511   38.74472148   15.52085621
33.29768511   38.74472148   15.52085621
59.61503973   17.77235732   6.27114727
3.34465361   50.31528412   24.88778261
29.15902738   39.20849658   15.09263561
29.15902738   39.20849658   15.09263561
29.15902738   39.20849658   15.09263561
14.36456137   44.56093016   15.65317803
14.36456137   44.56093016   15.65317803
11.08089901   40.87699608   11.35601708
4.46967948   4.477445   2.12971433
4.15741785   48.96055606   39.25576329
56.80909578   55.55276688   29.35268776
48.83334213   55.31914046   22.09918457
19.93695707   39.81147803   44.3782232
14.3312193   48.59563396   19.65850977
37.09334382   62.95436251   57.19057995
59.71689258   9.24200067   27.30558349
34.99935487   15.95428746   27.31712786
33.85397057   40.09734802   15.38237204
33.85397057   40.09734802   15.38237204
4.39070148   4.50379287   1.77278206
58.48362063   8.83898314   32.96035435
22.03259587   30.76998711   23.1523231
