0 	 21.139546 	 33.539057 	 37.460122 	 -167.340000 	 113.370000 	 -117.180000 	 7932350000000.000000 	 409.970000 
1 	 22.010561 	 33.634878 	 29.972861 	 -169.670000 	 194.700000 	 -209.300000 	 4824610000000.000000 	 347.350000 
2 	 19.976728 	 32.301350 	 28.839129 	 -72.270000 	 235.100000 	 -244.420000 	 4453990000000.000000 	 338.220000 
3 	 20.175628 	 30.753052 	 38.069550 	 -127.500000 	 183.610000 	 -95.320000 	 2171220000000.000000 	 266.180000 
4 	 21.655678 	 32.450884 	 33.214782 	 -162.710000 	 262.800000 	 -232.160000 	 1596170000000.000000 	 240.240000 
5 	 21.823796 	 32.746690 	 32.839296 	 -208.450000 	 217.250000 	 -128.680000 	 1144010000000.000000 	 214.990000 
6 	 19.419092 	 30.803588 	 27.235744 	 157.490000 	 183.860000 	 -232.790000 	 968383000000.000000 	 203.370000 
7 	 20.914904 	 29.669057 	 36.326502 	 -186.150000 	 222.110000 	 -94.050000 	 959134000000.000000 	 202.730000 
8 	 17.473411 	 34.201642 	 37.096947 	 -27.590000 	 136.560000 	 -101.390000 	 917681000000.000000 	 199.760000 
9 	 20.819965 	 29.507952 	 30.201474 	 -117.530000 	 267.990000 	 -195.330000 	 673353000000.000000 	 180.180000 
10 	 21.249860 	 31.504123 	 34.809333 	 -156.470000 	 286.750000 	 -154.380000 	 573303000000.000000 	 170.770000 
11 	 21.926155 	 33.212095 	 34.769285 	 -177.970000 	 121.080000 	 -139.340000 	 532650000000.000000 	 166.640000 
12 	 20.510593 	 28.395491 	 30.915463 	 -39.290000 	 261.730000 	 -155.800000 	 527670000000.000000 	 166.120000 
13 	 18.478237 	 32.331915 	 27.937828 	 137.560000 	 340.950000 	 -234.220000 	 465469000000.000000 	 159.310000 
14 	 20.544329 	 34.535532 	 27.895651 	 -45.070000 	 207.000000 	 -208.750000 	 385211000000.000000 	 149.570000 
15 	 17.199445 	 33.860907 	 28.465952 	 259.960000 	 152.230000 	 -85.850000 	 363659000000.000000 	 146.730000 
16 	 20.409888 	 31.979986 	 32.629351 	 4.430000 	 205.950000 	 -196.250000 	 342218000000.000000 	 143.790000 
17 	 20.816028 	 32.242134 	 35.047775 	 1.150000 	 193.500000 	 -109.000000 	 278174000000.000000 	 134.190000 
18 	 21.212006 	 28.245996 	 32.981657 	 -127.700000 	 210.500000 	 -144.160000 	 277805000000.000000 	 134.130000 
19 	 24.376196 	 34.878032 	 33.486670 	 -223.830000 	 166.670000 	 -210.950000 	 269432000000.000000 	 132.780000 
20 	 21.030022 	 29.666894 	 29.275360 	 -156.700000 	 302.630000 	 -165.400000 	 252269000000.000000 	 129.890000 
21 	 20.634552 	 30.122058 	 29.640577 	 -78.420000 	 289.670000 	 -190.080000 	 244489000000.000000 	 128.540000 
22 	 16.783376 	 33.286137 	 34.943086 	 -16.560000 	 206.470000 	 -106.630000 	 234141000000.000000 	 126.700000 
23 	 21.399859 	 27.864328 	 31.265782 	 -155.520000 	 301.330000 	 -144.500000 	 224395000000.000000 	 124.920000 
24 	 19.016986 	 31.385694 	 27.501913 	 105.180000 	 176.590000 	 -147.930000 	 224327000000.000000 	 124.910000 
25 	 18.583640 	 32.994420 	 27.763197 	 76.590000 	 238.080000 	 -81.330000 	 217116000000.000000 	 123.550000 
26 	 21.590292 	 34.056354 	 37.346716 	 -403.600000 	 -17.450000 	 -188.750000 	 207198000000.000000 	 121.640000 
27 	 21.035488 	 32.882200 	 36.985505 	 -119.590000 	 311.040000 	 -6.720000 	 199709000000.000000 	 120.160000 
28 	 17.766918 	 33.684442 	 29.659666 	 -12.090000 	 219.080000 	 -311.440000 	 184906000000.000000 	 117.110000 
29 	 21.142894 	 28.833910 	 30.502502 	 -191.370000 	 304.460000 	 -159.430000 	 183852000000.000000 	 116.890000 
30 	 20.778158 	 33.119782 	 37.957866 	 91.970000 	 298.440000 	 -165.370000 	 182066000000.000000 	 116.510000 
31 	 16.768969 	 33.301003 	 28.295425 	 152.840000 	 572.320000 	 -381.680000 	 175697000000.000000 	 115.130000 
32 	 17.394929 	 33.669134 	 31.048538 	 1.930000 	 238.520000 	 -247.980000 	 171415000000.000000 	 114.190000 
33 	 23.573929 	 28.693529 	 29.991913 	 -180.260000 	 238.880000 	 -207.590000 	 170801000000.000000 	 114.060000 
34 	 18.438538 	 29.938201 	 29.958688 	 79.440000 	 315.990000 	 -193.630000 	 170096000000.000000 	 113.900000 
35 	 18.391886 	 32.753043 	 27.701635 	 75.250000 	 264.210000 	 4.960000 	 166708000000.000000 	 113.140000 
36 	 23.325488 	 34.145071 	 31.080933 	 -257.500000 	 192.850000 	 -265.670000 	 150697000000.000000 	 109.390000 
37 	 21.181885 	 33.795656 	 37.384669 	 -287.250000 	 373.500000 	 -153.140000 	 150480000000.000000 	 109.370000 
38 	 17.139684 	 33.715415 	 33.073411 	 -6.420000 	 223.580000 	 -193.720000 	 149844000000.000000 	 109.190000 
39 	 18.908210 	 32.099204 	 27.743152 	 -25.320000 	 126.230000 	 -176.640000 	 143674000000.000000 	 107.670000 
40 	 21.422567 	 33.592587 	 37.533154 	 89.370000 	 -72.510000 	 -201.490000 	 142395000000.000000 	 107.350000 
41 	 18.975367 	 29.308762 	 35.335825 	 -16.780000 	 199.120000 	 -64.670000 	 139905000000.000000 	 106.720000 
42 	 17.873953 	 32.782437 	 27.710822 	 46.860000 	 225.750000 	 -150.940000 	 136471000000.000000 	 105.840000 
43 	 20.925022 	 33.082318 	 37.815879 	 121.470000 	 271.270000 	 -43.370000 	 132059000000.000000 	 103.840000 
44 	 20.603164 	 31.914586 	 37.927564 	 -95.450000 	 190.810000 	 -166.510000 	 128134000000.000000 	 103.630000 
45 	 23.275955 	 34.284945 	 35.964353 	 -278.090000 	 181.400000 	 -170.130000 	 122788000000.000000 	 102.180000 
46 	 20.404341 	 31.927038 	 31.730705 	 -2.610000 	 252.140000 	 -215.060000 	 121744000000.000000 	 101.880000 
47 	 22.948948 	 34.337562 	 32.933577 	 -185.980000 	 103.620000 	 -215.800000 	 115512000000.000000 	 100.120000 
48 	 21.552627 	 30.149119 	 34.175321 	 -124.920000 	 255.180000 	 -118.710000 	 115294000000.000000 	 100.050000 
49 	 19.923059 	 26.812199 	 31.969037 	 36.180000 	 304.580000 	 -12.700000 	 111613000000.000000 	 21.950000 
50 	 16.923249 	 33.326759 	 36.057395 	 -25.000000 	 203.070000 	 -93.320000 	 107090000000.000000 	 97.620000 
51 	 19.949033 	 33.483929 	 38.935944 	 -43.720000 	 217.370000 	 -163.430000 	 106201000000.000000 	 97.350000 
52 	 15.468765 	 31.264645 	 31.547814 	 53.490000 	 308.930000 	 -146.670000 	 103994000000.000000 	 96.670000 
53 	 17.746157 	 33.772010 	 29.456879 	 -24.630000 	 143.330000 	 -263.090000 	 102696000000.000000 	 96.270000 
54 	 21.873156 	 32.690202 	 32.131252 	 -216.400000 	 222.860000 	 -109.580000 	 101553000000.000000 	 95.910000 
55 	 21.729485 	 32.719534 	 32.296209 	 -222.810000 	 101.900000 	 -164.840000 	 101120000000.000000 	 95.770000 
56 	 17.123938 	 32.175310 	 29.393628 	 60.880000 	 330.470000 	 -295.470000 	 98837300000.000000 	 95.040000 
57 	 20.285715 	 31.690083 	 37.825704 	 -180.820000 	 218.860000 	 -36.810000 	 96441100000.000000 	 94.270000 
58 	 21.246349 	 33.513798 	 37.635620 	 25.790000 	 408.490000 	 -448.380000 	 96058200000.000000 	 94.150000 
59 	 20.278104 	 30.660800 	 26.875763 	 8.290000 	 306.340000 	 -104.710000 	 95573800000.000000 	 93.990000 
60 	 16.368325 	 30.141311 	 31.044643 	 83.100000 	 332.630000 	 -104.900000 	 94635600000.000000 	 93.680000 
61 	 21.626211 	 34.456055 	 37.551462 	 -339.720000 	 -0.830000 	 -107.140000 	 94125200000.000000 	 93.510000 
62 	 19.614341 	 27.435808 	 30.650019 	 43.050000 	 317.730000 	 -67.300000 	 94016500000.000000 	 93.480000 
63 	 18.949020 	 31.791690 	 27.864553 	 23.420000 	 243.430000 	 -135.840000 	 90958500000.000000 	 92.450000 
64 	 21.066101 	 32.921897 	 37.662985 	 -48.820000 	 390.730000 	 -100.990000 	 90625300000.000000 	 92.340000 
65 	 20.301993 	 31.922843 	 31.064084 	 -4.530000 	 275.790000 	 -243.080000 	 89304300000.000000 	 91.880000 
66 	 20.515177 	 30.746332 	 38.141635 	 -161.990000 	 108.510000 	 -281.620000 	 88782000000.000000 	 91.720000 
67 	 17.983182 	 32.091574 	 28.230191 	 88.930000 	 379.650000 	 -316.180000 	 88380300000.000000 	 91.570000 
68 	 20.858604 	 34.480738 	 28.434084 	 -129.150000 	 187.130000 	 -218.410000 	 87621700000.000000 	 91.320000 
69 	 21.874251 	 34.345451 	 37.592689 	 -258.490000 	 2.980000 	 -293.620000 	 85563400000.000000 	 90.580000 
70 	 17.664540 	 32.539122 	 28.125702 	 10.000000 	 260.410000 	 -263.430000 	 85419200000.000000 	 90.530000 
71 	 18.656839 	 28.801025 	 36.802167 	 -32.120000 	 190.740000 	 -54.710000 	 83892600000.000000 	 90.000000 
72 	 22.244596 	 32.787692 	 31.655968 	 -217.130000 	 111.850000 	 -215.690000 	 80957600000.000000 	 88.930000 
73 	 21.435820 	 31.904307 	 34.310241 	 -152.760000 	 217.170000 	 -187.700000 	 80092700000.000000 	 88.610000 
74 	 25.716329 	 34.924038 	 32.132769 	 -184.100000 	 198.130000 	 -239.780000 	 79941400000.000000 	 88.570000 
75 	 21.807632 	 27.557880 	 34.674311 	 -238.830000 	 212.890000 	 -115.900000 	 78870900000.000000 	 88.160000 
76 	 21.161542 	 29.061539 	 38.315620 	 -282.070000 	 177.820000 	 -102.230000 	 77228500000.000000 	 87.540000 
77 	 20.935162 	 29.295189 	 30.428136 	 -172.800000 	 306.380000 	 -271.690000 	 75245800000.000000 	 86.790000 
78 	 19.506397 	 33.826432 	 39.492717 	 -136.690000 	 14.250000 	 -171.720000 	 75056700000.000000 	 86.720000 
79 	 16.914643 	 32.985837 	 28.099422 	 -27.480000 	 438.550000 	 -216.330000 	 74333600000.000000 	 86.440000 
80 	 20.241469 	 30.521982 	 26.760930 	 -58.830000 	 13.750000 	 -408.110000 	 73334000000.000000 	 86.050000 
81 	 21.773137 	 31.945275 	 34.887576 	 -100.330000 	 205.730000 	 -171.390000 	 72353300000.000000 	 85.660000 
82 	 21.360657 	 33.308626 	 36.221893 	 -201.770000 	 138.980000 	 -7.070000 	 70921200000.000000 	 85.090000 
83 	 18.801320 	 32.053389 	 27.757081 	 136.050000 	 375.890000 	 -229.860000 	 70765200000.000000 	 58.560000 
84 	 22.214826 	 32.968088 	 34.272493 	 -203.230000 	 127.770000 	 -128.650000 	 70391800000.000000 	 84.890000 
85 	 21.222056 	 32.624439 	 36.906824 	 -154.430000 	 323.720000 	 26.540000 	 70233500000.000000 	 84.820000 
86 	 17.355416 	 33.675677 	 37.205381 	 -16.150000 	 232.320000 	 -93.370000 	 69881400000.000000 	 84.670000 
87 	 16.087601 	 31.661147 	 30.817375 	 98.860000 	 339.090000 	 -150.580000 	 68716300000.000000 	 84.200000 
88 	 17.518397 	 31.921783 	 29.227892 	 63.090000 	 350.030000 	 -275.490000 	 68054600000.000000 	 83.930000 
89 	 17.975921 	 32.885755 	 28.183852 	 207.840000 	 429.540000 	 -4.240000 	 67631600000.000000 	 83.750000 
90 	 21.068619 	 27.159564 	 34.658998 	 -174.130000 	 182.500000 	 -116.890000 	 66393300000.000000 	 83.250000 
91 	 17.168405 	 33.758831 	 32.852538 	 -35.080000 	 181.670000 	 -161.740000 	 63808000000.000000 	 82.160000 
92 	 18.397739 	 33.144777 	 28.614818 	 -20.690000 	 173.360000 	 -304.760000 	 63054200000.000000 	 81.830000 
93 	 22.305189 	 34.628219 	 38.085541 	 -269.390000 	 44.510000 	 -248.690000 	 61952900000.000000 	 81.340000 
94 	 22.335152 	 34.529997 	 37.793627 	 -329.310000 	 53.080000 	 -178.410000 	 61704800000.000000 	 81.260000 
