#OK
#SQL= select fofId, m_crit200, cmx, cmy, cmz, cvx, cvy, cvz
#	from MillenniumII..FOF 
#	where SnapNum=67
#	and mass>50.0
#	and mass<500.0
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2015-04-01 22:30:32.184 CEST
#QUERYTIME 101068 millisec
#COLUMN 1 name=fofId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=m_crit200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=cmx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=cmy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=cmz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=cvx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=cvy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=cvz JDBC_TYPE=7 JDBC_TYPENAME=real
fofId,m_crit200,cmx,cmy,cmz,cvx,cvy,cvz
670000002263,124.86476,39.97199,25.233927,41.445583,161.70589,-107.23439,165.18188
670000002264,133.36943,40.60034,61.173386,71.09701,380.2625,184.97948,-65.77978
670000002265,92.88276,63.075027,41.586254,79.480034,-196.58438,-261.9806,-277.17944
670000002266,105.576416,57.787838,20.753595,40.38992,-416.38086,-171.79027,433.61444
670000002267,99.3308,74.93691,14.466707,68.86295,-593.87476,468.645,-75.23832
670000002268,77.859825,76.95296,44.037937,84.29355,-278.98926,-236.63405,-112.34921
670000002269,111.35796,50.149117,55.11292,40.21395,-387.55606,148.15137,238.25848
670000002270,125.3247,34.233948,57.145817,46.005535,-144.51974,183.87299,-121.73247
670000002271,138.4418,39.27104,49.609867,7.483675,-141.80019,443.47806,-261.72354
670000002272,75.0293,67.48,13.2070265,67.17028,95.509995,419.40204,1194.145
670000002273,133.9361,42.791092,7.467657,18.872103,-315.54678,10.046787,216.24483
670000002274,125.152565,42.61157,81.799385,9.406011,-97.713036,-60.89476,105.864494
670000002275,103.16038,66.24582,67.848274,94.165146,-258.4814,30.469952,-194.2255
670000002276,125.024506,24.851168,8.428644,63.909084,205.0058,-225.59363,-20.01515
670000002277,107.84029,35.47855,10.896072,93.374825,103.09464,64.474434,-358.20734
670000002278,78.382416,27.562634,85.56378,5.076952,-105.242096,-194.8525,3.328452
670000002279,87.97702,4.3053694,94.21089,63.89965,461.0799,262.5968,266.93866
670000002280,125.973976,51.150566,49.14757,38.967037,-136.57408,146.24281,131.51048
670000002281,126.87526,85.80181,81.35633,30.809694,-54.740204,130.11075,10.798193
670000002282,127.67877,65.71833,6.5011506,83.01422,-170.22318,288.046,-403.4098
670000002283,79.4634,63.39337,64.82811,95.465485,-224.56976,-98.15445,-185.25388
670000002284,125.007286,3.5629964,98.18198,6.5621576,334.26093,-122.03101,-35.160652
670000002285,125.69168,17.394308,60.649525,0.29046738,317.49127,214.68076,-190.16635
670000002286,104.13878,59.141594,1.170875,85.074776,-39.868397,289.14392,-340.0356
670000002287,129.76225,52.129467,55.807392,58.056576,-299.1102,-162.80199,192.57051
670000002288,130.16296,37.344658,29.165318,38.927303,180.86113,40.21581,130.49698
670000002289,133.35704,0.4323625,2.6536484,80.22715,36.24366,218.47849,-298.13162
670000002290,136.56212,34.412632,13.6323395,96.57316,132.17992,110.88134,-168.44496
670000002291,99.67162,50.6309,97.77584,40.38007,-571.1654,-150.42566,189.40535
670000002292,130.26418,5.611069,76.63085,82.61594,186.74316,-115.30922,4.5330305
670000002293,52.29075,46.840008,52.83436,98.3562,-269.85434,153.86009,-160.85226
670000002294,128.463,14.694007,86.25099,82.57753,377.36002,-49.640358,-130.68643
670000002295,69.67946,67.4993,5.374308,90.22184,-246.64906,107.35921,-362.0484
670000002296,107.865074,3.3078942,35.551514,41.5247,53.51053,115.54366,184.96207
670000002297,123.981384,58.420208,73.263435,21.318974,-357.5128,80.808365,82.12911
670000002298,118.33135,50.28972,83.09505,27.746494,-266.35367,37.900024,376.4646
670000002299,121.12745,83.78638,29.863838,98.5102,-177.90169,78.020615,-125.80356
670000002300,127.753815,61.09896,65.92735,89.64015,-370.72345,-21.632797,-196.21655
670000002301,131.81337,45.78891,39.237015,66.15388,370.59808,-153.86018,248.04626
670000002302,39.784374,15.229937,35.169537,73.47152,91.27254,23.347048,-244.52147
670000002303,102.36238,45.280945,30.340424,59.773907,163.69339,-100.46945,259.89212
670000002304,134.32028,17.21128,50.79977,85.419106,302.81375,118.02928,15.629672
670000002305,112.00242,50.528893,52.558506,63.042953,31.605219,40.507736,437.9996
670000002306,124.29191,38.05717,3.7958648,90.47022,52.49683,191.91658,-155.76733
670000002307,126.968895,49.028656,53.9825,70.18959,-723.89136,35.917744,-305.15436
670000002308,124.61276,52.589634,24.004484,88.628006,-357.13275,-186.97452,-694.55273
670000002309,100.63349,75.84667,57.03963,59.567543,-135.55792,-357.12872,105.49486
670000002310,82.58105,18.519115,70.64339,53.863625,431.1279,177.07022,49.5606
670000002311,127.37306,31.165535,63.005596,39.71327,441.9887,-291.78848,10.67051
670000002312,128.6971,48.230896,96.01547,39.929054,-535.30524,-59.15105,190.98067
670000002313,118.22738,20.988413,19.031155,1.384285,201.97606,-81.28714,138.09143
670000002314,135.65327,13.868471,33.714725,54.44649,188.84111,-60.558018,140.54283
670000002315,126.34716,58.73976,89.7426,80.51284,-159.1452,17.634197,-298.37033
670000002316,124.81037,63.81608,57.535213,76.17069,-334.10278,-109.8472,-151.63968
670000002317,106.5555,94.37129,26.258213,57.309036,-68.61016,-159.84416,413.84085
670000002318,111.445404,62.09557,42.603405,80.561035,-219.47307,-207.595,-236.30984
670000002319,133.15599,35.61467,6.7823944,62.704754,360.79007,-61.506874,-108.28756
670000002320,114.56236,50.829094,46.909588,56.7603,-80.9704,34.425003,382.5725
670000002321,96.99188,55.623077,82.89415,10.026115,-228.7938,-112.74029,126.867546
670000002322,128.1332,39.872734,16.921896,85.46544,38.896038,213.58781,-320.5261
670000002323,65.096634,38.063686,50.033943,25.526579,-275.34976,64.39094,-3.190727
670000002324,132.46608,29.212225,45.646988,57.80702,237.60168,91.94244,-3.5618863
670000002325,138.22903,29.694418,74.19211,3.8899732,194.70776,-399.9253,-285.84378
670000002326,115.714264,58.698277,68.84516,17.401505,-173.86273,-49.256775,74.235245
670000002327,117.257935,18.943909,21.885693,65.72955,111.7623,-31.60721,49.939182
670000002328,119.50115,49.64054,98.07097,1.2763125,-114.5067,188.25162,13.995908
670000002329,127.158936,54.470226,77.7986,22.180271,-214.6628,119.08552,174.31477
670000002330,122.44529,8.48032,93.34598,62.85478,302.5551,301.38968,402.24023
670000002331,69.18096,1.5876653,77.53941,40.94259,129.02724,92.72077,13.069446
670000002332,80.574,69.50407,60.056137,63.257935,-185.01103,-85.613525,-212.7257
670000002333,136.96973,73.49323,16.06398,69.03255,-760.166,-876.91235,328.33942
670000002334,105.95097,94.72451,10.960393,63.344658,-155.20691,-225.04767,969.2765
670000002335,116.64997,22.158504,8.091766,64.05012,137.34029,-189.95389,-46.732372
670000002336,134.1695,29.642035,57.07727,18.106762,-17.740522,-435.22577,170.43924
670000002337,110.59508,91.989655,39.184635,44.55442,234.19992,-82.870285,218.64444
670000002338,132.98936,41.21841,31.594475,96.58323,-198.26343,91.06332,-356.19046
670000002339,128.95323,67.018715,68.31632,94.1617,-307.34836,-46.063507,-190.74504
670000002340,123.25017,54.583923,75.043304,82.59032,-249.58989,-66.34979,-488.2858
670000002341,118.3885,41.11761,57.436287,98.73557,-242.23112,15.053957,-303.1748
670000002342,94.38925,27.65926,75.94531,81.94874,271.30664,62.683647,-246.85097
670000002343,115.058784,77.5889,33.15813,11.011772,-35.973103,146.23833,-227.07884
670000002344,119.22712,56.677197,29.356373,11.6609125,-360.23837,54.664913,-72.060265
670000002345,139.3362,90.830345,16.208878,62.501522,-49.451202,-62.033215,374.76114
670000002346,111.427505,30.106155,69.54077,64.64362,536.272,172.51479,302.55588
670000002347,133.45137,12.434348,38.006462,7.434103,201.70569,-44.195618,2.6099706
670000002348,119.54178,30.546738,68.209366,3.8748116,103.366325,166.05667,-93.388306
670000002349,124.7546,40.54079,1.8661103,71.011444,-20.865067,86.81539,-351.42795
670000002350,133.49199,65.24657,96.79169,0.0054567615,-277.33273,0.57089615,-120.24704
670000002351,107.071205,59.169567,32.337,61.293686,-284.11768,-107.19102,586.4642
670000002352,124.88749,54.547596,6.1150126,65.8434,-252.20015,171.56688,240.553
670000002353,124.67404,98.431274,90.38831,96.840515,64.56236,-3.2176547,29.99705
670000002354,136.99313,48.57321,20.383102,72.03722,489.26053,445.69754,213.8705
670000002355,122.31584,59.356564,52.56564,22.700167,-406.03967,86.27508,-10.511224
670000002356,100.9454,43.48946,62.83904,67.55398,-74.75386,200.43477,525.0963
670000002357,136.61996,60.72432,31.783249,58.98357,-344.03607,-153.30603,409.55627
670000002358,113.50685,91.431,8.516857,67.65452,-9.531189,378.43155,-327.7171
670000002359,114.94794,38.820873,18.606718,86.25505,192.27621,154.14316,-253.25534
670000002360,135.23396,89.078156,99.149925,7.182298,96.67617,-187.27191,-89.32838
670000002361,120.547714,38.266373,60.49,14.973186,-79.59457,-240.67708,287.3952
670000002362,123.43814,94.35332,29.041452,57.602856,-100.53268,-131.29602,278.5753
670000002363,124.97975,57.01319,7.738366,97.16396,-264.325,94.63521,-123.97723
670000002364,132.82413,92.329185,6.5489526,90.14826,79.3388,-114.28203,-365.0654
670000002365,113.53371,41.586624,34.825863,32.506493,-172.03156,-21.074274,75.15645
670000002366,125.854866,50.446144,12.779424,15.479674,-532.47186,-96.94556,-23.347015
670000002367,112.719864,71.402405,7.8666387,39.292995,-199.38213,-47.868126,325.22287
670000002368,128.33562,1.6250849,63.419395,39.205894,141.13496,-41.352116,34.26231
670000002369,113.54747,87.63536,59.238163,90.891335,-59.841854,18.311174,-243.61082
670000002370,121.08132,14.553535,90.77535,61.515793,535.42017,499.70657,380.2871
670000002371,120.55942,62.591827,85.351906,72.77341,-120.66035,-76.888176,-369.75418
670000002372,128.83755,36.64688,90.36043,30.918776,199.05458,0.9544347,242.73842
670000002373,113.404945,29.397375,44.74949,42.0078,-3.9108865,427.26447,-410.55368
670000002374,120.84722,2.4963515,6.621271,5.3000464,276.28143,-91.653,-82.85464
670000002375,90.26224,80.293655,33.66076,63.461365,-371.34515,-327.4367,322.2573
670000002376,122.0666,34.753887,88.01088,55.323006,-289.59134,-493.9663,-107.048065
670000002377,140.30908,51.083195,1.4135005,55.250076,-285.43478,-5.7095447,289.99277
670000002378,90.95213,57.669193,83.308044,34.806477,-613.37506,-149.11382,164.75827
670000002379,96.68136,41.65536,65.79177,55.64406,73.27331,117.35102,315.4548
670000002380,112.61177,83.768105,41.13677,68.76876,-197.852,-197.55255,-12.948183
670000002381,81.86774,47.072655,50.88918,79.44876,-170.293,-58.850544,-307.97134
670000002382,61.449512,97.87229,94.041756,43.55453,161.12262,277.91418,532.34607
670000002383,122.207054,41.677795,42.699394,93.885605,-95.95041,-146.57965,-274.23343
670000002384,124.67129,10.85475,47.061035,39.87446,318.27875,-205.65256,51.875576
670000002385,64.03079,48.983494,99.86844,3.0993187,-179.39743,229.25554,75.43556
670000002386,112.67855,89.116936,89.55482,55.043316,-24.090641,260.16003,75.21255
670000002387,111.07705,98.83395,11.458775,52.99017,158.28568,-119.29933,527.569
670000002388,105.28035,94.20149,97.22805,11.831917,137.34013,-175.12196,-134.8149
670000002389,113.47931,49.46291,71.79907,2.7498317,-155.7542,-65.74113,-72.579056
670000002390,123.07804,43.568256,16.589235,48.73361,73.41763,-95.821266,214.02621
670000002391,131.0312,80.168816,33.929,99.0978,41.703583,11.108404,-204.76552
670000002392,60.61502,55.575703,34.404003,76.82577,-314.28946,-288.33548,-448.3259
670000002393,64.87286,9.150351,5.910763,64.64497,-422.04257,227.35217,260.35675
670000002394,112.9278,90.26437,73.45356,8.208765,101.546196,94.31131,-56.30525
670000002395,102.73281,70.15292,71.85517,80.15173,-236.18564,132.62657,-387.02722
670000002396,109.76058,41.027252,44.008568,67.9535,315.31372,58.478813,205.59683
670000002397,114.33721,37.791344,25.264473,64.82551,350.0995,-41.744534,202.57106
670000002398,114.514854,43.831387,12.300793,22.367405,-544.3553,-108.59563,-12.201979
670000002399,124.06126,71.643265,0.85886014,60.10479,-253.64088,130.3641,470.32004
670000002400,122.58024,64.59561,99.30296,95.64862,-192.48238,47.772404,-228.8788
670000002401,105.60396,99.724754,34.016388,50.68867,18.25368,74.993034,274.8871
670000002402,127.17545,21.1832,57.290585,0.18053941,234.57535,272.65292,-108.73001
670000002403,81.64671,60.71446,81.7129,42.058056,-657.02405,-7.381216,102.78456
670000002404,120.61794,27.668356,21.05754,81.05997,304.10925,-4.838233,-123.73323
670000002405,122.57542,78.33911,28.50075,62.251266,-165.57063,-130.4556,719.6285
670000002406,114.56305,57.487316,15.125526,22.862038,-439.6152,-90.52538,42.633114
670000002407,126.349915,88.32899,94.20639,93.711945,98.98315,30.156437,-164.6137
670000002408,100.6927,43.168087,54.73545,37.522453,-346.8643,308.8859,44.031116
670000002409,118.20604,50.49563,7.641533,64.569954,-77.01008,194.2515,323.71997
670000002410,124.95014,22.026144,98.08237,49.840923,73.24779,-164.21165,209.86874
670000002411,139.77686,40.00475,77.15329,34.024998,212.60329,867.8283,408.24127
670000002412,119.81306,14.8474,83.332436,77.08515,414.76492,106.51742,-116.62796
670000002413,117.69584,21.485765,15.671514,6.33774,260.08893,41.578335,-112.10523
670000002414,101.27313,10.373151,73.149155,27.58421,266.61227,49.103214,-111.60994
670000002415,120.084335,82.8434,72.509254,54.411453,-199.88077,8.116337,169.6917
670000002416,118.437386,74.8974,41.99369,84.59942,-390.27002,-386.30786,-155.15195
670000002417,68.746506,46.584454,8.699717,5.1705117,-245.8018,364.32217,-169.87389
670000002418,122.04801,61.06489,7.8858156,95.06457,-298.7646,-37.70986,-298.46747
670000002419,107.35901,25.54291,97.086945,62.51165,104.380585,-234.13936,-107.57417
670000002420,124.94877,17.949799,95.40084,92.85164,111.16494,-161.24258,-101.43053
670000002421,100.99222,77.74134,19.25346,50.668774,-126.33486,-84.10039,442.41092
670000002422,112.09606,34.51069,41.82247,45.63944,-41.08576,70.778885,-75.91347
670000002423,97.456635,33.195503,20.145077,80.65146,381.0534,-19.95555,-56.4351
670000002424,130.25041,87.47571,5.374978,79.14127,16.174522,172.76375,-374.5454
670000002425,98.87362,80.34495,17.520506,67.029594,-279.44937,-369.49432,260.62637
670000002426,99.753555,74.44046,15.417092,68.11043,-676.5579,-445.2942,945.6358
670000002427,119.98037,83.595375,10.942821,34.970146,-40.611195,-126.89225,284.32977
670000002428,84.785706,38.075706,29.124994,40.98403,90.9125,-74.32093,113.24828
670000002429,89.77476,47.038227,9.11346,0.25962558,200.23347,275.13797,77.676834
670000002430,125.22073,84.69313,52.422047,87.50767,-118.31455,-139.28696,-183.6968
670000002431,122.62155,1.85905,7.170966,5.1953,341.62308,-192.64969,-119.81643
670000002432,131.30524,67.09995,21.962496,78.83569,-139.502,-176.07527,-479.60538
670000002433,123.49735,83.56264,67.65998,57.80511,-203.27034,-28.689405,32.10834
670000002434,120.44581,49.951008,25.022932,88.88321,-256.49088,-198.26527,-556.3641
670000002435,76.20667,5.1300592,92.08024,64.43976,507.3025,398.52377,81.82785
670000002436,127.22641,37.75976,29.141695,5.0227966,-89.684,40.88642,-63.10471
670000002437,80.282745,81.102356,16.555681,38.26605,-197.23387,-137.41772,267.98032
670000002438,124.9467,20.190937,6.5130677,34.003235,370.60373,-245.89331,37.226814
670000002439,119.17066,21.490337,8.121563,58.665665,111.58243,-317.30267,158.098
670000002440,115.61374,0.700751,90.1374,93.48522,174.0095,-54.014233,64.334564
670000002441,119.36483,72.62662,64.847275,27.53745,-344.81332,-14.664086,-17.605618
670000002442,126.7348,35.666607,86.509094,28.513107,278.10684,33.38243,189.17662
670000002443,102.7755,75.0529,32.42926,90.952835,-221.46967,-65.25031,-283.03995
670000002444,122.51552,83.1025,22.05512,65.74531,-311.3859,-243.26341,98.5536
670000002445,100.12192,20.505629,26.119747,67.25256,123.870865,-105.22676,189.19836
670000002446,121.80909,39.323162,36.487194,12.630339,3.0512645,194.2664,86.088104
670000002447,121.673454,70.02797,28.574276,66.88157,-107.46577,-217.73018,234.58289
670000002448,115.980034,86.609085,33.747738,7.9413724,-264.5598,-39.71885,-125.92589
670000002449,112.42036,94.25499,50.05832,30.763683,172.02356,42.154316,114.1441
670000002450,124.09293,96.40264,53.861336,5.4236703,94.5755,18.306519,-0.70597774
670000002451,114.13479,12.557541,93.49,69.534424,31.699387,107.22842,-261.2324
670000002452,76.957855,29.863974,63.46298,60.03679,437.96274,76.044266,185.13535
670000002453,120.0864,25.194433,77.794785,84.30467,9.42973,-231.24637,-297.833
670000002454,123.080795,24.856644,29.510937,33.43354,318.1348,29.526543,40.684177
670000002455,100.16048,47.521362,73.94792,61.23263,-448.16772,89.67801,175.307
670000002456,103.0991,39.64005,50.911182,28.00432,-276.779,20.179073,3.4167602
670000002457,125.033455,35.601418,15.570575,2.5529919,13.712248,117.85176,-50.894505
670000002458,128.26814,60.268818,71.13858,23.910337,-306.2505,86.17091,-17.113033
670000002459,119.88535,62.1246,81.86955,71.48862,-79.64358,-81.52191,-306.64124
670000002460,110.090385,52.248863,56.995224,77.89742,-325.2663,-110.846176,-261.15567
670000002461,82.192024,3.563663,84.05631,85.45177,270.45178,-53.000004,-45.458725
670000002462,118.23082,69.06131,52.723892,53.88052,-216.12494,-12.716447,446.1007
670000002463,113.76987,42.652798,37.148186,16.565126,-350.89954,463.55304,35.25047
670000002464,92.40906,35.013454,20.725931,10.053605,-70.17558,125.92863,-40.380444
670000002465,127.89083,89.72508,34.434593,10.960934,-60.42573,76.00717,-134.90648
670000002466,106.96379,2.4391947,40.129837,58.936802,-69.12372,-265.2898,-57.34205
670000002467,120.69505,67.24716,98.520874,3.9984164,-248.151,-92.64182,-183.15851
670000002468,107.84373,97.82475,19.531025,90.49306,33.47426,-133.25171,-240.60878
670000002469,109.07688,42.21592,79.37107,13.732762,-72.57562,47.507664,147.84528
670000002470,65.0863,42.25521,5.366185,20.684618,-439.32193,68.57054,97.465614
670000002471,114.73587,13.046337,92.285446,3.0996964,371.84067,-331.8333,50.293137
670000002472,114.95964,85.82524,33.867104,66.89344,-168.10202,-218.68808,-200.60083
670000002473,61.00059,19.10311,9.012645,11.614084,182.2418,-36.32916,17.443996
670000002474,59.874855,50.074986,84.17234,40.519386,-488.57254,-111.661064,-59.58497
670000002475,126.06418,37.027477,62.2062,14.853803,122.09446,-256.9407,110.87993
670000002476,119.17136,11.812075,26.531105,6.6250877,309.83102,-84.29995,-258.55814
670000002477,103.73874,6.117589,79.86109,25.570055,178.84557,135.61543,-191.45726
670000002478,29.234098,17.913614,38.917282,85.93385,193.24034,-121.2376,-274.59067
670000002479,91.142166,54.642628,40.220444,24.333002,-374.07846,27.358496,-161.91513
670000002480,69.206436,2.5403795,94.15112,62.956924,418.85352,299.40482,136.50607
670000002481,115.93597,36.547855,70.09828,26.110834,199.61179,-4.0236673,269.3684
670000002482,84.11852,33.054993,49.272392,53.24538,124.88322,193.0127,-71.07833
670000002483,123.619225,11.030969,63.442608,9.999328,337.55707,259.06387,-9.4292965
670000002484,103.95287,29.064121,72.48725,17.124434,155.27115,-53.673027,-59.027485
670000002485,111.54386,95.79741,45.063614,30.095211,131.52632,10.974174,91.521255
670000002486,123.73007,13.738404,99.54086,6.6206365,65.76628,-173.0546,-7.4844303
670000002487,108.09642,82.96792,71.87303,84.039734,-3.4358356,190.07773,-148.64137
670000002488,92.75883,81.72033,62.651325,12.321296,-49.049408,39.383026,-116.619675
670000002489,119.52869,65.877014,12.10819,72.4622,63.857594,518.49695,-470.97897
670000002490,119.834404,78.99336,4.0150924,62.280907,-223.98567,208.85,433.48993
670000002491,61.74076,51.841064,41.037895,86.14994,-326.67407,-83.17973,-440.18765
670000002492,86.65367,43.727577,18.568554,51.813324,51.94259,-91.99095,182.63898
670000002493,125.1443,71.313774,97.75311,37.932114,-134.69495,103.72006,143.29324
670000002494,74.14661,48.957253,47.768772,24.90157,-408.2008,105.287735,69.33249
670000002495,73.34379,17.270142,1.9263048,81.76776,124.45313,-161.73712,-234.68549
670000002496,104.65586,95.571556,35.652985,68.129105,-115.67083,74.89068,-101.09942
670000002497,127.141716,10.818963,66.475555,90.972725,438.92914,155.12065,33.119404
670000002498,97.72654,63.96508,43.34284,65.520355,-393.119,117.66654,540.1086
670000002499,90.31249,43.789307,37.033,50.22537,116.22589,-28.950993,62.90696
670000002500,120.5188,36.766838,23.464365,71.666336,394.88174,-49.81791,219.96231
670000002501,88.57259,14.940578,83.49926,88.02404,275.6528,-91.410446,17.54339
670000002502,123.047745,73.0293,40.667732,93.14968,-311.74026,-30.274067,-326.69226
670000002503,112.76875,40.652008,45.529007,83.93707,114.51616,-57.60853,-49.91186
670000002504,115.51735,52.97056,56.130886,51.522808,-322.03265,28.836233,213.61395
670000002505,114.98237,26.961039,84.346954,12.580012,145.09747,-11.360341,-131.86711
670000002506,117.80394,37.421833,83.52957,27.395119,118.61526,91.12491,369.96332
670000002507,120.78594,87.805984,84.58274,30.884516,61.584404,80.59184,17.024662
670000002508,126.97372,66.24058,76.0222,68.98264,-347.88412,308.1964,-98.02012
670000002509,114.427414,11.108154,92.49614,65.69462,218.74545,402.32648,205.16655
670000002510,86.43197,72.41747,29.552753,82.335,-72.070015,-362.37427,-419.6223
670000002511,129.80975,40.05261,3.0180626,39.083443,310.78592,-423.69513,24.735142
670000002512,121.96951,77.41372,3.8931692,68.93491,-239.57132,443.19638,-59.955887
670000002513,123.24811,6.113015,36.00524,42.0418,88.464455,16.113525,136.61975
670000002514,114.55066,0.19218893,8.4995985,59.85562,116.569046,-70.11876,566.7145
670000002515,122.016335,74.578285,83.99899,0.5601943,-46.486397,-48.30035,-47.001705
670000002516,112.81351,25.36974,22.103039,27.3677,396.7645,-42.508747,22.210215
670000002517,116.250626,36.205357,10.672351,25.87241,423.57657,-333.5226,-285.1109
670000002518,102.91113,50.130814,28.298893,52.26982,-78.63917,-206.50104,267.8526
670000002519,118.58266,69.218414,80.3155,74.793015,-296.98303,84.79852,-300.0449
670000002520,56.65049,54.96769,80.88682,26.621477,-505.93375,-106.586136,378.52426
670000002521,90.63197,19.605696,18.228247,62.95965,111.77165,-155.38982,86.05489
670000002522,125.16909,54.8108,72.89856,5.0119534,-398.37222,21.94597,28.46698
670000002523,109.47416,6.8940277,91.17779,97.218575,278.37814,-154.07928,-31.163147
670000002524,117.90171,88.24952,70.89071,54.624336,-153.0789,39.21713,119.94555
670000002525,125.509224,38.36175,37.953342,72.77507,262.2858,-27.403656,110.774765
670000002526,121.19561,51.496433,17.612011,17.521885,-479.99194,-96.97475,1.1681511
670000002527,102.863625,16.648426,45.748234,40.19681,416.66562,-213.57112,-71.61098
670000002528,94.61716,51.633816,51.61749,87.80813,-153.15996,-181.68623,-362.2922
670000002529,119.63817,48.057278,70.20964,39.609596,-219.42854,249.09721,205.03381
670000002530,103.597595,68.54161,41.959057,79.71944,-316.1487,-265.64557,-103.96092
670000002531,70.39759,78.59381,68.75738,54.314533,-279.16333,69.55896,274.59467
670000002532,98.040504,48.10556,33.600273,17.136374,-314.95038,110.75556,140.1966
670000002533,87.17351,13.24953,14.866536,95.107834,135.90329,56.42149,-200.86977
670000002534,114.61744,27.641787,5.399559,12.069388,23.66191,73.89032,-64.96029
670000002535,108.16114,27.47617,8.432935,63.75546,160.15443,-221.95096,-32.939228
670000002536,121.31404,18.995943,93.68004,82.46806,27.268667,-150.07013,-268.1512
670000002537,71.50749,71.043434,42.57467,90.6556,-295.2188,25.654049,-193.14482
670000002538,116.473015,72.1354,73.162384,43.73983,-311.45193,107.57185,279.2425
670000002539,115.03331,94.42835,95.87438,49.35035,269.8933,-213.05699,72.320564
670000002540,115.36174,6.863076,67.78597,10.000423,424.55063,226.16545,-13.871807
670000002541,111.128,50.188602,84.01603,17.004322,-281.50766,43.805683,243.3884
670000002542,111.13695,82.406494,43.277065,90.079605,-194.95973,-57.960495,-338.25977
670000002543,122.99955,96.69756,71.88076,83.10682,129.88712,121.15628,331.15787
670000002544,111.01921,94.69713,88.94615,13.188893,73.791824,-32.02878,-83.71471
670000002545,89.67767,93.93965,20.821627,12.845238,38.657547,64.139366,-52.361904
670000002546,93.5761,5.8827252,75.60847,20.26883,255.17267,101.19074,-223.58914
670000002547,108.54878,42.508835,55.030804,37.1688,-299.62808,216.08656,62.144585
670000002548,111.49567,95.40121,70.12538,84.71533,148.74658,124.95085,-138.50874
670000002549,94.8485,47.476997,53.301872,98.5958,-490.56976,103.68977,-131.35468
670000002550,48.712482,49.368874,60.241837,56.335068,-412.60837,73.26284,246.49901
670000002551,73.00642,37.025646,57.337597,87.342186,375.22272,329.00775,144.23415
670000002552,81.54412,90.26887,38.91518,63.72169,-24.39332,-264.56586,12.968248
670000002553,102.40163,19.742718,58.62314,12.304754,447.75046,156.42754,14.713566
670000002554,87.10879,78.29584,51.076313,55.710514,-178.85854,-15.603681,422.0186
670000002555,112.68062,76.87184,28.378847,94.31607,-127.45083,241.94478,-342.361
670000002556,114.33584,17.415545,44.214897,61.299843,233.40048,-113.95768,113.87413
670000002557,110.50832,80.445984,32.02005,1.3247507,-31.485786,88.312515,-205.99025
670000002558,119.91702,95.180466,88.99256,13.281715,-25.845825,-74.90659,-29.312895
670000002559,121.33538,59.547985,83.517494,92.45924,-147.13011,8.041706,-228.77565
670000002560,89.81263,31.144135,16.647978,19.851389,573.7047,-98.310646,8.150836
670000002561,63.119186,67.31365,5.4720974,93.57529,-268.5901,39.743713,-331.2864
670000002562,89.25079,36.29565,40.299553,13.203335,403.53604,79.33864,280.2067
670000002563,94.972435,56.113968,53.099552,99.58249,-302.05014,88.78154,-256.0768
670000002564,111.06327,51.726627,19.702784,82.3892,-29.537477,329.70636,-720.5771
670000002565,114.02669,23.748333,17.22241,38.554604,296.4284,-148.71863,-1.4200879
670000002566,43.954082,85.02534,50.11382,1.1773522,-66.77783,-86.08654,12.140497
670000002567,81.81471,88.8808,65.10008,79.92309,-48.916016,46.763073,113.71342
670000002568,108.92471,0.11428319,59.02648,46.569805,80.275375,-53.564804,-27.196493
670000002569,111.97351,91.551956,90.511406,49.120667,100.48985,413.76645,236.9352
670000002570,103.56248,65.31491,99.32156,25.334324,-304.44922,-168.78189,88.52954
670000002571,98.70493,36.14111,95.46136,12.029961,13.081107,-17.66035,200.60612
670000002572,101.52651,45.499893,5.1852436,43.00908,-393.28625,-203.2271,159.6882
670000002573,79.18937,97.969696,9.116156,23.436384,181.39198,-162.4595,-11.004568
670000002574,109.72753,85.6153,15.756371,65.32154,-350.93582,-298.4282,137.0461
670000002575,102.758286,81.65851,11.596127,67.4092,-324.24567,174.7364,250.48409
670000002576,113.67829,89.19872,51.44239,6.6852064,-72.52774,-51.302967,-24.41771
670000002577,121.997055,49.22608,15.9620075,94.73899,-248.18327,-79.907974,-373.99042
670000002578,112.464424,79.69722,53.86416,76.00188,-241.99852,-202.04391,-91.767166
670000002579,118.137184,11.371045,73.55261,83.71294,387.8948,305.88675,-206.1111
670000002580,74.62651,36.71265,82.41784,63.827995,-758.837,-307.70984,370.48666
670000002581,90.35863,9.938482,78.892426,20.42067,196.3718,-38.12851,-128.58876
670000002582,110.31347,67.46751,1.550908,59.921318,-178.30438,222.38997,558.6078
670000002583,110.16406,57.344616,42.423775,65.29746,-115.261444,191.64436,324.00763
670000002584,117.48653,82.77843,3.7136002,1.565898,-67.81542,-248.81012,-153.30487
670000002585,110.217766,17.528982,90.45231,66.057335,468.62036,395.19427,-92.12528
